Loaction,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PJ,6/21/2020 21:00,1592773200,22.6,24.42294674,24.94873248,15.8492617,,0.5,81,,,25.5,30.5,26.5,25,23.5
PJ,6/21/2020 22:00,1592776800,21.4,22.91147337,24.62612043,15.85802979,,0.7,89,,,24,30,26.5,25,23.5
PJ,6/21/2020 23:00,1592780400,21,21.95573669,24.29647312,15.8664598,,0,88,,,23,29.5,26.5,25,23.5
PJ,6/22/2020 0:00,1592784000,19.4,20.67786834,23.8513392,15.87443671,,0,93,,,22.5,28.5,26.5,25,23.5
PJ,6/22/2020 1:00,1592787600,18.6,19.63893417,23.37394473,15.88192872,,0,96,,,22.5,28,26.5,25,23.5
PJ,6/22/2020 2:00,1592791200,18.3,18.96946709,22.91267703,15.88895245,,0,99,,,22,27.5,26.5,25,24
PJ,6/22/2020 3:00,1592794800,18.7,18.83473354,22.52970639,15.89558657,,1.1,99,,,21,27,26,25,24
PJ,6/22/2020 4:00,1592798400,18.3,18.56736677,22.14518763,15.90182992,,0.2,99,,,21.5,26,26,25,24
PJ,6/22/2020 5:00,1592802000,17.8,18.18368339,21.75017057,15.90767242,,0,100,,,24,25.5,26,25,24
PJ,6/22/2020 6:00,1592805600,18.6,18.39184169,21.46379143,15.91322299,,0.1,100,,,31.5,27,26.5,25,24
PJ,6/22/2020 7:00,1592809200,20.4,19.39592085,21.36708311,15.9186714,,0,96,,,38,28.5,26,25,24
PJ,6/22/2020 8:00,1592812800,23.1,21.24796042,21.52462101,15.92427175,,1.2,79,,,44,31,26,25,24
PJ,6/22/2020 9:00,1592816400,25.1,23.17398021,21.84965547,15.93019122,,1.9,69,,,48.5,33,26,25,23.5
PJ,6/22/2020 10:00,1592820000,27.3,25.23699011,22.34514133,15.93659976,,0.5,63,,,53,35.5,26,25,23.5
PJ,6/22/2020 11:00,1592823600,29.2,27.21849505,22.9683103,15.94362444,,2.1,52,,,53.5,36.5,26,25,23.5
PJ,6/22/2020 12:00,1592827200,31.4,29.30924753,23.73482755,15.95140786,,0.8,48,,,55,37.5,26,24.5,23.5
PJ,6/22/2020 13:00,1592830800,31.7,30.50462376,24.45893413,15.95990689,,1.2,36,,,57,39,26,24.5,23
PJ,6/22/2020 14:00,1592834400,32.7,31.60231188,25.20812194,15.96914587,,1.4,44,,,57,39.5,26,24.5,23
PJ,6/22/2020 15:00,1592838000,33.8,32.70115594,25.98920176,15.97915591,,2.2,35,,,53.5,39,26.5,24.5,23
PJ,6/22/2020 16:00,1592841600,34.1,33.40057797,26.72654706,15.98989257,,2.2,33,,,49,38.5,27,25,23
PJ,6/22/2020 17:00,1592845200,32.6,33.00028899,27.26049733,16.00115191,,1.5,40,,,39,36.5,27,25,23
PJ,6/22/2020 18:00,1592848800,31.4,32.20014449,27.63681575,16.01277595,,1.6,46,,,32,35,27,25,23.5
PJ,6/22/2020 19:00,1592852400,28.7,30.45007225,27.73346886,16.02448494,,2,47,,,29.5,34.5,27,25,23.5
PJ,6/22/2020 20:00,1592856000,25.5,27.97503612,27.53042624,16.03597938,,0.5,57,,,28.5,34,27,25,23.5
PJ,6/22/2020 21:00,1592859600,23.7,25.83751806,27.18220567,16.04711447,,0.6,69,,,27,33,27,25,23.5
PJ,6/22/2020 22:00,1592863200,22.9,24.36875903,26.79291425,16.05784954,,0.7,76,,,26,32.5,27,25,23.5
PJ,6/22/2020 23:00,1592866800,21.4,22.88437952,26.30264932,16.0680841,,0,78,,,25.5,32,27,25,23.5
PJ,6/23/2020 0:00,1592870400,20.2,21.54218976,25.74786301,16.07775421,,0.1,81,,,24.5,31,27,25,23.5
PJ,6/23/2020 1:00,1592874000,20.2,20.87109488,25.24351183,16.08691081,,0,88,,,24,30.5,27,25,24
PJ,6/23/2020 2:00,1592877600,19.7,20.28554744,24.73955621,16.09555481,,0.4,86,,,23.5,29.5,27,25,24
PJ,6/23/2020 3:00,1592881200,19.7,19.99277372,24.28141474,16.1037325,,0,87,,,23,29,26.5,25,24
PJ,6/23/2020 4:00,1592884800,19.5,19.74638686,23.84674067,16.11146777,,1.1,93,,,23,28.5,26.5,25.5,24
PJ,6/23/2020 5:00,1592888400,18.8,19.27319343,23.38794606,16.11873698,,0,94,,,24,27.5,26.5,25.5,24
PJ,6/23/2020 6:00,1592892000,19.5,19.38659671,23.03449642,16.12564583,,0.2,91,,,33,29,27,25.5,24
PJ,6/23/2020 7:00,1592895600,20.8,20.09329836,22.83136038,16.13234484,,0,89,,,38.5,30,27,25.5,24
PJ,6/23/2020 8:00,1592899200,24.4,22.24664918,22.97396398,16.13917963,,0.7,71,,,39.5,31,27,25.5,24
PJ,6/23/2020 9:00,1592902800,26,24.12332459,23.24905817,16.1462824,,0.4,64,,,44,32.5,27,25.5,24
PJ,6/23/2020 10:00,1592906400,26.5,25.31166229,23.54459833,16.15367333,,0.9,63,,,44,33,27,25.5,24
PJ,6/23/2020 11:00,1592910000,27.9,26.60583115,23.94054394,16.16145242,,1.4,57,,,44.5,33.5,27,25.5,24
PJ,6/23/2020 12:00,1592913600,28.1,27.35291557,24.31867631,16.1696015,,0.8,58,,,44.5,34,27,25,24
PJ,6/23/2020 13:00,1592917200,28.4,27.87645779,24.68970574,16.17811309,,1.1,58,,,41,33.5,27,25.5,24
PJ,6/23/2020 14:00,1592920800,28.7,28.28822889,25.05427794,16.18698039,,1.5,58,,,39,33.5,27,25.5,24
PJ,6/23/2020 15:00,1592924400,27.9,28.09411445,25.31297995,16.19609727,,1.2,58,,,35.5,33,27,25.5,24
PJ,6/23/2020 16:00,1592928000,27.5,27.79705722,25.51179995,16.20540367,,1.3,62,,,32,32,27,25.5,24
PJ,6/23/2020 17:00,1592931600,26.6,27.19852861,25.61072723,16.21479959,,1.5,62,,,28.5,31.5,27,25.5,24
PJ,6/23/2020 18:00,1592935200,25.3,26.24926431,25.5824793,16.22415791,,0.4,70,,,27,31,27,25.5,24
PJ,6/23/2020 19:00,1592938800,23.7,24.97463215,25.41134482,16.23333592,,0.6,78,,,27,30.5,27,25.5,24
PJ,6/23/2020 20:00,1592942400,22.8,23.88731608,25.17394983,16.24226761,,0.6,73,,,25,30.5,27,25.5,24
PJ,6/23/2020 21:00,1592946000,22.6,23.24365804,24.93995439,16.2509566,,1.2,75,,,25.5,30,27,25.5,24
PJ,6/23/2020 22:00,1592949600,21.1,22.17182902,24.59086763,16.25928818,0,1,89,,,24.5,29.5,27,25.5,24
PJ,6/23/2020 23:00,1592953200,21.6,21.88591451,24.31897057,16.26733981,0,0.1,83,,,25,29,27,25.5,24
PJ,6/24/2020 0:00,1592956800,21,21.44295725,24.01724598,16.27508198,,0,90,,,25,28.5,27,25.5,24
PJ,6/24/2020 1:00,1592960400,21.6,21.52147863,23.79749634,16.28259688,,0.5,88,,,25.5,28.5,27,25.5,24
PJ,6/24/2020 2:00,1592964000,21.4,21.46073931,23.57954213,16.28988653,0,0,90,,,25.5,28,27,25.5,24
PJ,6/24/2020 3:00,1592967600,21.8,21.63036966,23.41776557,16.29700729,0.1,0.6,89,,,24.5,28,27,25.5,24
PJ,6/24/2020 4:00,1592971200,21.7,21.66518483,23.26160507,16.30396493,0,0.5,90,,,24.5,27.5,27,25.5,24.5
PJ,6/24/2020 5:00,1592974800,21,21.33259241,23.0560046,16.31071023,0.5,0.5,96,,,25,27.5,27,25.5,24.5
PJ,6/24/2020 6:00,1592978400,21.2,21.26629621,22.88727691,16.31728022,0.1,1.3,96,,,25.5,27,27,25.5,24.5
PJ,6/24/2020 7:00,1592982000,21.5,21.3831481,22.76116083,16.32371767,0,1.6,96,,,25,27,27,25.5,24.5
PJ,6/24/2020 8:00,1592985600,21.7,21.54157405,22.66469166,16.3300523,0.3,0.9,94,,,25,27,27,25.5,24.5
PJ,6/24/2020 9:00,1592989200,21.4,21.47078703,22.54971969,16.33626576,0.6,1.3,95,,,22.5,26.5,26.5,25.5,24.5
PJ,6/24/2020 10:00,1592992800,21.4,21.43539351,22.44519972,16.34236859,1.7,1,95,,,22,26,26.5,25.5,24.5
PJ,6/24/2020 11:00,1592996400,19.9,20.66769676,22.21381793,16.34823417,10.6,1.1,97,,,21.5,26,26.5,25.5,24.5
PJ,6/24/2020 12:00,1593000000,19.3,19.98384838,21.94892539,16.35382927,11.6,2.8,96,,,21,25.5,26.5,25.5,24.5
PJ,6/24/2020 13:00,1593003600,18.8,19.39192419,21.66265945,16.3591328,7.4,3,95,,,21,25,26.5,25.5,24.5
PJ,6/24/2020 14:00,1593007200,18.6,18.99596209,21.38423586,16.36415288,8.9,1.9,97,,,21,24.5,26.5,25.5,24.5
PJ,6/24/2020 15:00,1593010800,18.6,18.79798105,21.13112351,16.36891509,7,2.4,99,,,21,24.5,26.5,25.5,24.5
PJ,6/24/2020 16:00,1593014400,18.7,18.74899052,20.91011228,16.37345175,3,2.9,99,,,21.5,24,26.5,25.5,24.5
PJ,6/24/2020 17:00,1593018000,18.7,18.72449526,20.70919298,16.37778316,2.1,2,99,,,22,24,26.5,25.5,24.5
PJ,6/24/2020 18:00,1593021600,19,18.86224763,20.5538118,16.38195501,2,1.6,100,,,22,24,26.5,25.5,24.5
PJ,6/24/2020 19:00,1593025200,19.1,18.98112382,20.42164709,16.38599067,2.2,2.1,100,,,22,24,26.5,25.5,24.5
PJ,6/24/2020 20:00,1593028800,19.2,19.09056191,20.31058827,16.38991135,2.3,2.1,100,,,22,23.5,26.5,25.5,24.5
PJ,6/24/2020 21:00,1593032400,19.1,19.09528095,20.20053479,16.39371816,2.4,2,100,,,22,23.5,26,25.5,24.5
PJ,6/24/2020 22:00,1593036000,19.1,19.09764048,20.10048617,16.39742123,2.7,1.9,100,,,22,23.5,26,25.5,24.5
PJ,6/24/2020 23:00,1593039600,19.1,19.09882024,20.00953288,16.40102973,3.3,2.1,100,,,22.5,23.5,26,25.5,24.5
PJ,6/25/2020 0:00,1593043200,19.1,19.09941012,19.92684807,16.40455203,2.4,1.8,100,,,22,23.5,26,25.5,24.5
PJ,6/25/2020 1:00,1593046800,19.1,19.09970506,19.85168007,16.40799571,1.2,1.4,100,,,22,23,26,25.5,24.5
PJ,6/25/2020 2:00,1593050400,19,19.04985253,19.77425461,16.41135861,1.5,1.4,100,,,22.5,23,26,25.5,24.5
PJ,6/25/2020 3:00,1593054000,19,19.02492626,19.70386782,16.41464783,0.4,0.6,100,,,22.5,23,26,25.5,24.5
PJ,6/25/2020 4:00,1593057600,19,19.01246313,19.63987984,16.41786984,0.2,1.5,100,,,23,23,26,25.5,24.5
PJ,6/25/2020 5:00,1593061200,19.1,19.05623157,19.59079986,16.4210396,0.6,1.1,100,,,23.5,23,26,25.5,24.5
PJ,6/25/2020 6:00,1593064800,19.3,19.17811578,19.5643635,16.42417978,0.4,0.8,100,,,24,23.5,26,25.5,24.5
PJ,6/25/2020 7:00,1593068400,19.6,19.38905789,19.56760319,16.42732007,0.2,1.6,100,,,26.5,23.5,26,25.5,24.5
PJ,6/25/2020 8:00,1593072000,19.8,19.59452895,19.58873017,16.43047832,0.3,0.8,100,,,27.5,24,26,25.5,24.5
PJ,6/25/2020 9:00,1593075600,20.7,20.14726447,19.6897547,16.43373434,0.3,1,100,,,26,24,26,25.5,24.5
PJ,6/25/2020 10:00,1593079200,21,20.57363224,19.80886791,16.4371061,1.1,0.7,100,,,28,24,26,25.5,24
PJ,6/25/2020 11:00,1593082800,20.6,20.58681612,19.88078901,16.44054634,0.3,1.3,99,,,27,24,26,25.5,24
PJ,6/25/2020 12:00,1593086400,21.3,20.94340806,20.00980819,16.44411204,0.9,1.4,99,,,28,24.5,26,25,24
PJ,6/25/2020 13:00,1593090000,21.1,21.02170403,20.10891654,16.44777318,0,1.7,97,,,29,25,26,25,24
PJ,6/25/2020 14:00,1593093600,21.5,21.26085201,20.23537867,16.451557,,1.2,94,,,30.5,25.5,26,25,24
PJ,6/25/2020 15:00,1593097200,21.9,21.58042601,20.38670788,16.45548822,0,0.9,88,,,29,25,26,25,24
PJ,6/25/2020 16:00,1593100800,22.4,21.990213,20.56973444,16.45959836,,1.3,91,,,26,25,26,25,24
PJ,6/25/2020 17:00,1593104400,22,21.9951065,20.69975858,16.46383428,,1.9,89,,,23.5,24.5,26,25,24
PJ,6/25/2020 18:00,1593108000,21.1,21.54755325,20.73614416,16.46810233,0,1,94,,,23.5,24.5,26,25,24
PJ,6/25/2020 19:00,1593111600,20.2,20.87377663,20.68740378,16.47231741,0.3,1.2,99,,,23,24,26,25,24
PJ,6/25/2020 20:00,1593115200,20,20.43688831,20.62491253,16.47646586,0.9,1.6,100,,,22.5,24,26,25,24
PJ,6/25/2020 21:00,1593118800,19.8,20.11844416,20.54992048,16.48053524,0.5,1.4,100,,,22,24,26,25,24
PJ,6/25/2020 22:00,1593122400,19.5,19.80922208,20.45447317,16.48450521,1.2,2.1,100,,,22,24,26,25,24
PJ,6/25/2020 23:00,1593126000,19.3,19.55461104,20.34952106,16.48836637,0.2,1.9,100,,,22,23.5,26,25,24
PJ,6/26/2020 0:00,1593129600,19.3,19.42730552,20.25411005,16.49212835,0.3,1.5,100,,,22,23.5,26,25,24
PJ,6/26/2020 1:00,1593133200,19.2,19.31365276,20.15828187,16.49579084,0.1,2.3,100,,,22,23.5,26,25,24
PJ,6/26/2020 2:00,1593136800,19.1,19.20682638,20.06207443,16.49935356,0.5,2.4,100,,,22,23.5,26,25,24
PJ,6/26/2020 3:00,1593140400,19,19.10341319,19.9655222,16.50281627,0.7,2.7,100,,,22,23.5,25.5,25,24
PJ,6/26/2020 4:00,1593144000,19.1,19.10170659,19.88683837,16.50619691,0.5,2.4,100,,,22,23,25.5,25,24
PJ,6/26/2020 5:00,1593147600,19.1,19.1008533,19.81530761,16.50950271,0.1,1.8,100,,,23,23.5,25.5,25,24
PJ,6/26/2020 6:00,1593151200,19.1,19.10042665,19.75027964,16.51274025,,2,98,,,23.5,23.5,25.5,25,24
PJ,6/26/2020 7:00,1593154800,19.5,19.30021332,19.72752695,16.51595183,,0.8,98,,,25,23.5,25.5,25,24
PJ,6/26/2020 8:00,1593158400,19.6,19.45010666,19.71593359,16.51914861,,1.6,98,,,26.5,24,25.5,25,24
PJ,6/26/2020 9:00,1593162000,20.2,19.82505333,19.75993963,16.52238617,,1.9,95,,,32,25,25.5,25,24
PJ,6/26/2020 10:00,1593165600,20.8,20.31252667,19.85449057,16.52571494,,3,93,,,34,26,25.5,25,24
PJ,6/26/2020 11:00,1593169200,22.6,21.45626333,20.10408234,16.52928973,,3,84,,,31,25.5,26,25,24
PJ,6/26/2020 12:00,1593172800,23.5,22.47813167,20.41280212,16.53316937,,2.7,80,,,38,27.5,25.5,25,24
PJ,6/26/2020 13:00,1593176400,22.6,22.53906583,20.61163829,16.53724376,,2.7,83,,,37.5,27.5,26,25,24
PJ,6/26/2020 14:00,1593180000,25.1,23.81953292,21.01967118,16.54172171,,3.1,74,,,37.5,28,26,25,23.5
PJ,6/26/2020 15:00,1593183600,25,24.40976646,21.38151925,16.54655667,,4.5,68,,,35.5,28,26,25,23.5
PJ,6/26/2020 16:00,1593187200,25.1,24.75488323,21.71956296,16.55172451,,3.7,72,,,30.5,27,26,25,23.5
PJ,6/26/2020 17:00,1593190800,24.6,24.67744161,21.98142087,16.55714878,,3.5,73,,,26.5,26.5,26,25,23.5
PJ,6/26/2020 18:00,1593194400,23.3,23.98872081,22.1012917,16.56268739,,3.4,77,,,25,26,26,25,23.5
PJ,6/26/2020 19:00,1593198000,22.1,23.0443604,22.10117427,16.56822034,,2.7,85,,,24,26,26,25,23.5
PJ,6/26/2020 20:00,1593201600,21.3,22.1721802,22.02834025,16.57367501,,2.3,89,,,22.5,25.5,26,25,23.5
PJ,6/26/2020 21:00,1593205200,20.7,21.4360901,21.90758204,16.57900359,,1.3,91,,,23,25.5,26,25,23.5
PJ,6/26/2020 22:00,1593208800,19.8,20.61804505,21.71598368,16.58413543,,1.6,95,,,22.5,25,26,25,24
PJ,6/26/2020 23:00,1593212400,20.1,20.35902253,21.56907607,16.58911539,,0.3,95,,,22.5,25,26,25,24
PJ,6/27/2020 0:00,1593216000,19.9,20.12951126,21.41734188,16.5939388,,0.8,95,,,22,24.5,26,25,24
PJ,6/27/2020 1:00,1593219600,19.8,19.96475563,21.2703108,16.5986105,,0.7,93,,,21.5,24.5,26,25,24
PJ,6/27/2020 2:00,1593223200,19.6,19.78237782,21.11846436,16.60312584,,1.2,95,,,21,24,25.5,25,24
PJ,6/27/2020 3:00,1593226800,19.1,19.44118891,20.9349676,16.60745335,,0,97,,,21,24,25.5,25,24
PJ,6/27/2020 4:00,1593230400,18.7,19.07059445,20.73178873,16.61157357,,0,98,,,21.5,24,25.5,25,24
PJ,6/27/2020 5:00,1593234000,18.8,18.93529723,20.55617157,16.61551422,,0.5,97,,,23,24,25.5,25,24
PJ,6/27/2020 6:00,1593237600,19.1,19.01764861,20.42379234,16.6193187,,0,98,,,25,24,25.5,25,24
PJ,6/27/2020 7:00,1593241200,19.7,19.35882431,20.35799304,16.62305364,,0,95,,,32,25.5,25.5,25,24
PJ,6/27/2020 8:00,1593244800,20.7,20.02941215,20.38908458,16.62681591,,0.6,89,,,35,26.5,25.5,25,24
PJ,6/27/2020 9:00,1593248400,23,21.51470608,20.62644053,16.63081153,,0.6,76,,,37,27.5,25.5,25,23.5
PJ,6/27/2020 10:00,1593252000,24,22.75735304,20.93312775,16.63510955,,1.2,71,,,36.5,27.5,26,25,23.5
PJ,6/27/2020 11:00,1593255600,24.8,23.77867652,21.28466159,16.63975446,,1.5,70,,,40,29,26,24.5,23.5
PJ,6/27/2020 12:00,1593259200,24.8,24.28933826,21.60423781,16.64471398,,0.9,66,,,41,30,26,24.5,23.5
PJ,6/27/2020 13:00,1593262800,26.1,25.19466913,22.01294346,16.65007685,,1.8,66,,,42.5,31,26,24.5,23.5
PJ,6/27/2020 14:00,1593266400,26.7,25.94733456,22.43903951,16.65586003,,1.6,66,,,40.5,30.5,26,24.5,23.5
PJ,6/27/2020 15:00,1593270000,27.3,26.62366728,22.88094501,16.6620789,,2.3,66,,,38,30.5,26,24.5,23.5
PJ,6/27/2020 16:00,1593273600,26.8,26.71183364,23.23722274,16.66864747,,1.7,68,,,32,29.5,26,24.5,23.5
PJ,6/27/2020 17:00,1593277200,26.2,26.45591682,23.50656613,16.67547856,,2.5,70,,,27.5,28.5,26,24.5,23.5
PJ,6/27/2020 18:00,1593280800,24.6,25.52795841,23.6059692,16.68240213,,2.4,75,,,26.5,28,26,24.5,23.5
PJ,6/27/2020 19:00,1593284400,23,24.26397921,23.5508811,16.68926374,,1.7,83,,,26,28,26,24.5,23.5
PJ,6/27/2020 20:00,1593288000,22.5,23.3819896,23.45534645,16.69602307,,1,84,,,24,27.5,26,24.5,23.5
PJ,6/27/2020 21:00,1593291600,22.2,22.7909948,23.34122405,16.70266163,,0.4,89,,,23,27,26,24.5,23.5
PJ,6/27/2020 22:00,1593295200,21.1,21.9454974,23.13747641,16.70909001,,0.5,94,,,22.5,26.5,26,25,23.5
PJ,6/27/2020 23:00,1593298800,20.5,21.2227487,22.89770582,16.71527245,,0,98,,,22,26,26,25,23.5
PJ,6/28/2020 0:00,1593302400,20,20.61137435,22.63427802,16.72118554,,0,99,,,22,26,26,25,23.5
PJ,6/28/2020 1:00,1593306000,19.5,20.05568718,22.34934366,16.72680808,,0,99,,,21,25.5,26,25,23.5
PJ,6/28/2020 2:00,1593309600,19.5,19.77784359,22.09031241,16.73216622,,0.2,100,,,21.5,25,26,25,24
PJ,6/28/2020 3:00,1593313200,18.7,19.23892179,21.78210219,16.73721111,,0,100,,,20.5,25,26,25,24
PJ,6/28/2020 4:00,1593316800,19.2,19.2194609,21.54736563,16.74201646,,0,100,,,21,24.5,26,25,24
PJ,6/28/2020 5:00,1593320400,18.6,18.90973045,21.2794233,16.74654934,,0,100,,,21.5,24.5,26,25,24
PJ,6/28/2020 6:00,1593324000,18.8,18.85486522,21.05402118,16.75085251,,0,100,,,25,24.5,26,25,24
PJ,6/28/2020 7:00,1593327600,19.4,19.12743261,20.90365562,16.75500116,,0.1,100,,,31.5,26,26,25,24
PJ,6/28/2020 8:00,1593331200,21,20.06371631,20.9124142,16.75915442,,0,100,,,33,26.5,26,25,24
PJ,6/28/2020 9:00,1593334800,23.2,21.63185815,21.12037655,16.76351128,,0.8,83,,,35,27.5,26,25,24
PJ,6/28/2020 10:00,1593338400,23.7,22.66592908,21.35488777,16.76809807,,0.8,77,,,37,28,26,25,23.5
PJ,6/28/2020 11:00,1593342000,24.5,23.58296454,21.64080706,16.77296592,,0.4,74,,,41.5,30,26,24.5,23.5
PJ,6/28/2020 12:00,1593345600,25.2,24.39148227,21.96437006,16.77815213,,1.2,68,,,44,31,26,24.5,23.5
PJ,6/28/2020 13:00,1593349200,26.9,25.64574113,22.41306369,16.78378142,,1.3,63,,,43.5,31.5,26,24.5,23.5
PJ,6/28/2020 14:00,1593352800,27.9,26.77287057,22.91187608,16.78990339,,1.4,67,,,44.5,32.5,26,24.5,23.5
PJ,6/28/2020 15:00,1593356400,27.9,27.33643528,23.36534189,16.79647226,,2.4,65,,,42,32,26,24.5,23.5
PJ,6/28/2020 16:00,1593360000,28.4,27.86821764,23.82303808,16.8034918,,1.8,64,,,40,32,26,24.5,23.5
PJ,6/28/2020 17:00,1593363600,27.7,27.78410882,24.17548917,16.81085644,,2.2,67,,,35,31,26.5,24.5,23.5
PJ,6/28/2020 18:00,1593367200,27.2,27.49205441,24.4504447,16.81848839,,1.7,69,,,29.5,30,26.5,24.5,23.5
PJ,6/28/2020 19:00,1593370800,26,26.74602721,24.59131336,16.82625345,,1.2,70,,,25.5,29,26.5,24.5,23.5
PJ,6/28/2020 20:00,1593374400,24.1,25.4230136,24.54664851,16.83396614,,0.6,81,,,25,28.5,26.5,25,23.5
PJ,6/28/2020 21:00,1593378000,21.9,23.6615068,24.3060441,16.84143075,,0.2,92,,,23.5,28,26.5,25,23.5
PJ,6/28/2020 22:00,1593381600,21.7,22.6807534,24.069131,16.84865123,,0,94,,,23,27.5,26,25,23.5
PJ,6/28/2020 23:00,1593385200,20.7,21.6903767,23.76284636,16.85555852,,0.4,96,,,23,27,26,25,23.5
PJ,6/29/2020 0:00,1593388800,20.2,20.94518835,23.43895124,16.86213533,,0,97,,,22,27,26,25,23.5
PJ,6/29/2020 1:00,1593392400,20.2,20.57259418,23.14450113,16.86841142,,0.1,99,,,21,26.5,26,25,23.5
PJ,6/29/2020 2:00,1593396000,19.3,19.93629709,22.79500102,16.87433209,,1.1,98,,,20.5,26,26,25,23.5
PJ,6/29/2020 3:00,1593399600,18.6,19.26814854,22.41363729,16.87986586,,0.2,98,,,20.5,25,26,25,24
PJ,6/29/2020 4:00,1593403200,17.7,18.48407427,21.98512481,16.88496602,,0,99,,,21,25,26,25,24
PJ,6/29/2020 5:00,1593406800,18.5,18.49203714,21.66829528,16.88974457,,0.4,100,,,22,24.5,26,25,24
PJ,6/29/2020 6:00,1593410400,19.2,18.84601857,21.4439048,16.89429418,,0.2,100,,,24,25,26,25,24
PJ,6/29/2020 7:00,1593414000,19.6,19.22300928,21.2762771,16.89867179,,0.7,100,,,29,25.5,26,25,24
PJ,6/29/2020 8:00,1593417600,20.7,19.96150464,21.22388827,16.90299268,,0.4,100,,,29,26,26,25,24
PJ,6/29/2020 9:00,1593421200,22.5,21.23075232,21.33989843,16.90742516,,0.7,93,,,34,27,26,25,24
PJ,6/29/2020 10:00,1593424800,22.7,21.96537616,21.46354402,16.91197672,,0.6,90,,,37.5,28,26,25,24
PJ,6/29/2020 11:00,1593428400,24.2,23.08268808,21.71231275,16.91677226,,0.9,86,,,37,28.5,26,25,24
PJ,6/29/2020 12:00,1593432000,25.5,24.29134404,22.05664795,16.92190701,,0.6,81,,,36,28.5,26,25,24
PJ,6/29/2020 13:00,1593435600,25.5,24.89567202,22.36967996,16.92734934,,1.2,80,,,31,28,26,25,24
PJ,6/29/2020 14:00,1593439200,25.3,25.09783601,22.63607269,16.93305236,,0.9,80,,,31.5,28,26,25,24
PJ,6/29/2020 15:00,1593442800,23.9,24.49891801,22.75097517,16.93886447,,0.4,88,,,30,28,26,25,24
PJ,6/29/2020 16:00,1593446400,24.1,24.299459,22.87361379,16.94479329,0,0,88,,,28.5,27.5,26,25,24
PJ,6/29/2020 17:00,1593450000,23.7,23.9997295,22.94873981,16.95079124,,0.9,91,,,27.5,27.5,26,25,24
PJ,6/29/2020 18:00,1593453600,23.3,23.64986475,22.98067256,16.95681509,,1.2,92,,,27.5,27.5,26,25,24
PJ,6/29/2020 19:00,1593457200,23,23.32493238,22.9824296,16.96283469,,0.8,90,,,25.5,27,26,25,24
PJ,6/29/2020 20:00,1593460800,22.9,23.11246619,22.974936,16.96884078,,1.1,90,,,25.5,27,26,25,24
PJ,6/29/2020 21:00,1593464400,22.1,22.60623309,22.89539636,16.97476142,0.2,1.2,90,,,24,26.5,26,25,24
PJ,6/29/2020 22:00,1593468000,21.9,22.25311655,22.80490578,16.98058574,0.2,1.7,95,,,22,26,26,25,24
PJ,6/29/2020 23:00,1593471600,21.1,21.67655827,22.64991435,16.9862494,1.1,1.5,93,,,22,25.5,26,25,24
PJ,6/30/2020 0:00,1593475200,20,20.83827914,22.40901304,16.99166675,4.5,2.4,96,,,21,25.5,26,25,24
PJ,6/30/2020 1:00,1593478800,19.8,20.31913957,22.17183004,16.99684174,2.1,2.2,94,,,20.5,25,26,25,24
PJ,6/30/2020 2:00,1593482400,19.2,19.75956978,21.90166367,17.00174166,2,2.4,96,,,20.5,24.5,26,25,24
PJ,6/30/2020 3:00,1593486000,18.7,19.22978489,21.61060334,17.00634592,6.7,2.6,97,,,20.5,24,26,25,24
PJ,6/30/2020 4:00,1593489600,18.5,18.86489245,21.32782122,17.01066308,3.2,2.6,97,,,20,24,26,25,24
PJ,6/30/2020 5:00,1593493200,18.6,18.73244622,21.07983747,17.01472819,4.8,3.5,98,,,20,23.5,26,25,24
PJ,6/30/2020 6:00,1593496800,18.2,18.46622311,20.81803406,17.01852769,7,3.3,98,,,20,23.5,25.5,25,24
PJ,6/30/2020 7:00,1593500400,18.3,18.38311156,20.58912188,17.02209472,3.1,2.6,98,,,20.5,23,25.5,25,24
PJ,6/30/2020 8:00,1593504000,18.3,18.34155578,20.38101989,17.02545029,2.4,4,97,,,21,23,25.5,25,24
PJ,6/30/2020 9:00,1593507600,18.7,18.52077789,20.2281999,17.02864984,0.5,2.5,95,,,24,23.5,25.5,25,24
PJ,6/30/2020 10:00,1593511200,19,18.76038894,20.11654536,17.03173465,,2.7,92,,,26.5,24,25.5,25,24
PJ,6/30/2020 11:00,1593514800,20.3,19.53019447,20.13322306,17.03483304,,3.3,88,,,27.5,24,25.5,25,24
PJ,6/30/2020 12:00,1593518400,21.1,20.31509724,20.22111187,17.03801614,0,3.5,84,,,27.5,24.5,25.5,25,24
PJ,6/30/2020 13:00,1593522000,21.5,20.90754862,20.33737443,17.0413122,,4.3,79,,,28,24.5,25.5,25,24
PJ,6/30/2020 14:00,1593525600,21.7,21.30377431,20.46124948,17.04472872,0,3.9,73,,,27,24.5,25.5,25,24
PJ,6/30/2020 15:00,1593529200,21.8,21.55188715,20.58295407,17.04826341,,5,70,,,22,23.5,25.5,25,24
PJ,6/30/2020 16:00,1593532800,21.7,21.62594358,20.6845037,17.05189602,0,4.1,71,,,20.5,23.5,25.5,25,24
PJ,6/30/2020 17:00,1593536400,19.6,20.61297179,20.58591246,17.0554265,0.6,1.6,91,,,19.5,23,25.5,25,24
