Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,RF,Wind_Speed,Humidity,Solar_Radiation,Snow
WJ,1/15/2020 8:00,1579075200,-7.4,-6.964802434,-4.108770045,4.455155747,-3.5,0,3.5,5.5,6.5,,0,81,0,
WJ,1/15/2020 9:00,1579078800,-6,-6.482401217,-4.280700041,4.446428619,-2.5,0.5,3.5,6,6.5,,0.6,75,0.38,
WJ,1/15/2020 10:00,1579082400,-4.5,-5.491200608,-4.300636401,4.437690292,-1,0.5,3.5,6,6.5,,0.3,68,1.21,
WJ,1/15/2020 11:00,1579086000,-2.2,-3.845600304,-4.109669455,4.429151471,1,0.5,3.5,6,6.5,,0.8,57,1.77,
WJ,1/15/2020 12:00,1579089600,-0.2,-2.022800152,-3.754244959,4.42097625,3,1,3.5,6,6.5,,0.8,47,1.9,
WJ,1/15/2020 13:00,1579093200,0.7,-0.661400076,-3.349313599,4.413213723,4,1,3.5,5.5,6.5,,1.6,28,1.94,
WJ,1/15/2020 14:00,1579096800,1.4,0.369299962,-2.917557817,4.405890274,4.5,1.5,3.5,5.5,6.5,,1.9,27,1.9,
WJ,1/15/2020 15:00,1579100400,1.6,0.984649981,-2.506870743,4.398984419,4,1.5,3.5,5.5,6.5,,2,26,1.59,
WJ,1/15/2020 16:00,1579104000,1.8,1.39232499,-2.115337039,4.392476606,4,1.5,3.5,5.5,6.5,,1,27,1.05,
WJ,1/15/2020 17:00,1579107600,1.4,1.396162495,-1.795760945,4.38629455,3.5,1.5,3.5,5.5,6.5,,1,27,0.45,
WJ,1/15/2020 18:00,1579111200,0.5,0.948081248,-1.587055404,4.380327168,2,1.5,3.5,5.5,6.5,,0.5,28,0.02,
WJ,1/15/2020 19:00,1579114800,-0.4,0.274040624,-1.479141277,4.374473553,1,1.5,3.5,5.5,6.5,,0.8,34,,
WJ,1/15/2020 20:00,1579118400,-2,-0.862979688,-1.52649207,4.368578482,-0.5,1.5,3.5,5.5,6.5,,0.4,46,,
WJ,1/15/2020 21:00,1579122000,-2.5,-1.681489844,-1.614992791,4.362600889,-0.5,1,3.5,5.5,6.5,,0.7,47,,
WJ,1/15/2020 22:00,1579125600,-3,-2.340744922,-1.740902537,4.356503483,-1,1,3.5,5.5,6.5,,0,50,,
WJ,1/15/2020 23:00,1579129200,-3.8,-3.070372461,-1.928093215,4.350225164,-1.5,1,3.5,5.5,6.5,,0.6,56,,
WJ,1/16/2020 0:00,1579132800,-4.5,-3.785186231,-2.161902923,4.343719542,-2,1,3.5,5.5,6.5,,0.1,60,,
WJ,1/16/2020 1:00,1579136400,-5,-4.392593115,-2.419911748,4.336962667,-2,1,3.5,5.5,6.5,,0.2,64,,
WJ,1/16/2020 2:00,1579140000,-5.6,-4.996296558,-2.70901068,4.329923733,-2.5,0.5,3.5,5.5,6.5,,0,68,,
WJ,1/16/2020 3:00,1579143600,-6,-5.498148279,-3.008191527,4.322592948,-2.5,0.5,3.5,5.5,6.5,,0.2,70,,
WJ,1/16/2020 4:00,1579147200,-6.4,-5.949074139,-3.316537752,4.314961449,-3,0.5,3.5,5.5,6.5,,0.3,74,,
WJ,1/16/2020 5:00,1579150800,-6.5,-6.22453707,-3.605943411,4.307048457,-3,0.5,3.5,5.5,6.5,,0,73,,
WJ,1/16/2020 6:00,1579154400,-6.5,-6.362268535,-3.869039465,4.298880537,-3,0.5,3.5,5.5,6.5,,0.1,72,,
WJ,1/16/2020 7:00,1579158000,-6.7,-6.531134267,-4.126399513,4.290463674,-3,0,3.5,5.5,6.5,,0.7,75,,
WJ,1/16/2020 8:00,1579161600,-6.8,-6.665567134,-4.369454103,4.281812408,-3,0,3.5,5.5,6.5,,0.3,74,0,
WJ,1/16/2020 9:00,1579165200,-6.3,-6.482783567,-4.544958275,4.272994455,-2.5,0,3.5,5.5,6.5,,0.4,70,0.19,
WJ,1/16/2020 10:00,1579168800,-4.8,-5.641391783,-4.568143887,4.264162149,-1.5,0.5,3.5,5.5,6.5,,0.5,64,0.58,
WJ,1/16/2020 11:00,1579172400,-3.2,-4.420695892,-4.44376717,4.255462919,0,0.5,3,5.5,6.5,,0.2,54,1.27,
WJ,1/16/2020 12:00,1579176000,-1.7,-3.060347946,-4.194333791,4.247021563,1.5,0.5,3,5.5,6.5,,0.5,46,1.19,
WJ,1/16/2020 13:00,1579179600,0.6,-1.230173973,-3.758485264,4.239024054,3.5,1,3,5.5,6.5,,0.7,30,2.01,
WJ,1/16/2020 14:00,1579183200,1.9,0.334913014,-3.244077513,4.231548428,4.5,1,3,5.5,6.5,,1.1,27,1.91,
WJ,1/16/2020 15:00,1579186800,3.1,1.717456507,-2.667343194,4.224656428,5.5,1.5,3,5.5,6.5,,0.4,23,1.57,
WJ,1/16/2020 16:00,1579190400,3.4,2.558728253,-2.11576654,4.21832234,5.5,1.5,3,5.5,6.5,,0.5,24,1,
WJ,1/16/2020 17:00,1579194000,2.1,2.329364127,-1.732515036,4.212377447,4,1.5,3,5.5,6.5,,0.9,29,0.42,
WJ,1/16/2020 18:00,1579197600,0.8,1.564682063,-1.502286396,4.206668492,2,1.5,3,5.5,6.5,,0.1,35,0.01,
WJ,1/16/2020 19:00,1579201200,-0.1,0.732341032,-1.374805815,4.201092594,1,1.5,3,5.5,6.5,,0.2,42,,
WJ,1/16/2020 20:00,1579204800,-1,-0.133829484,-1.340732559,4.195556305,0,1,3,5.5,6.5,,0.1,47,,
WJ,1/16/2020 21:00,1579208400,-1.4,-0.766914742,-1.346120508,4.190020164,0,1,3,5.5,6.5,,0.2,51,,
WJ,1/16/2020 22:00,1579212000,-1.9,-1.333457371,-1.396473189,4.184439252,-0.5,1,3,5.5,6.5,,0.7,54,,
WJ,1/16/2020 23:00,1579215600,-2.5,-1.916728686,-1.496793808,4.178763694,-1,1,3,5.5,6.5,,0.3,57,,
WJ,1/17/2020 0:00,1579219200,-2.7,-2.308364343,-1.606176189,4.172984534,-1,1,3,5.5,6.5,,0.8,60,,
WJ,1/17/2020 1:00,1579222800,-3.8,-3.054182171,-1.805614718,4.167011907,-1.5,1,3,5.5,6.5,,0,65,,
WJ,1/17/2020 2:00,1579226400,-4.4,-3.727091086,-2.041467925,4.160809629,-2,1,3,5.5,6.5,,0.3,69,,
WJ,1/17/2020 3:00,1579230000,-4.9,-4.313545543,-2.301334477,4.154353941,-2,0.5,3,5.5,6.5,,0.1,72,,
WJ,1/17/2020 4:00,1579233600,-5.4,-4.856772771,-2.583031343,4.147623286,-2.5,0.5,3,5.5,6.5,,0,75,,
WJ,1/17/2020 5:00,1579237200,-5.9,-5.378386386,-2.884573948,4.140598114,-3,0.5,3,5.5,6.5,,0,77,,
WJ,1/17/2020 6:00,1579240800,-6.1,-5.739193193,-3.176885408,4.133287941,-3,0.5,3,5.5,6.5,,0,77,,
WJ,1/17/2020 7:00,1579244400,-6.3,-6.019596596,-3.460804916,4.125701435,-3,0.5,3,5.5,6.5,,0.1,79,,
WJ,1/17/2020 8:00,1579248000,-6.5,-6.259798298,-3.737095378,4.117846493,-3,0,3,5.5,6.5,,0.3,79,0,
WJ,1/17/2020 9:00,1579251600,-5.5,-5.879899149,-3.897359435,4.109839294,-2.5,0.5,3,5.5,6.5,,0.1,75,0.24,
WJ,1/17/2020 10:00,1579255200,-4.2,-5.039949575,-3.924872213,4.101812609,-1.5,0.5,3,5.5,6.5,,0.6,68,0.64,
WJ,1/17/2020 11:00,1579258800,-2.1,-3.569974787,-3.758974739,4.093959675,0.5,0.5,3,5.5,6.5,,0.4,56,1.16,
WJ,1/17/2020 12:00,1579262400,0.1,-1.734987394,-3.408158854,4.086465051,3,1,3,5.5,6.5,,0.3,40,1.51,
WJ,1/17/2020 13:00,1579266000,1.7,-0.017493697,-2.943780776,4.079441828,4,1,3,5.5,6.5,,0.7,30,1.82,
WJ,1/17/2020 14:00,1579269600,3.5,1.741253152,-2.357982524,4.073010835,5.5,1.5,3,5.5,6.5,,0.5,31,1.78,
WJ,1/17/2020 15:00,1579273200,4.7,3.220626576,-1.716347749,4.06722726,6.5,2,3,5.5,6,,1,29,1.47,
WJ,1/17/2020 16:00,1579276800,4.9,4.060313288,-1.11486159,4.062050348,6.5,2,3,5.5,6,,0.4,30,0.98,
WJ,1/17/2020 17:00,1579280400,4.3,4.180156644,-0.622601446,4.057370376,5.5,2,3,5.5,6,,1,32,0.4,
WJ,1/17/2020 18:00,1579284000,2.4,3.290078322,-0.347819496,4.052969587,3,1.5,3,5.5,6.5,,0,40,0.02,
WJ,1/17/2020 19:00,1579287600,1,2.145039161,-0.225290451,4.048695601,1.5,1.5,3,5.5,6.5,,0.4,51,,
WJ,1/17/2020 20:00,1579291200,0.2,1.17251958,-0.186627683,4.044464509,0.5,1.5,3,5.5,6.5,,0.2,55,,
WJ,1/17/2020 21:00,1579294800,-0.7,0.23625979,-0.233297893,4.04019102,0,1.5,3,5.5,6.5,,0.1,61,,
WJ,1/17/2020 22:00,1579298400,-1.2,-0.481870105,-0.321179903,4.035834006,-0.5,1.5,3,5.5,6.5,,0.4,65,,
WJ,1/17/2020 23:00,1579302000,-1.6,-1.040935052,-0.437436275,4.031365205,-0.5,1,3,5.5,6.5,,0.3,68,,
WJ,1/18/2020 0:00,1579305600,-1.5,-1.270467526,-0.534032978,4.026804367,-0.5,1,3,5.5,6.5,,0,65,,
WJ,1/18/2020 1:00,1579309200,-2.3,-1.785233763,-0.694575434,4.022087704,-1,1,3,5.5,6.5,,0,69,,
WJ,1/18/2020 2:00,1579312800,-2,-1.892616882,-0.813250395,4.017257196,-1,1,3,5.5,6.5,,0.2,69,,
WJ,1/18/2020 3:00,1579316400,-2.2,-2.046308441,-0.939318541,4.012305572,-1,1,3,5.5,6.5,,0.1,70,,
WJ,1/18/2020 4:00,1579320000,-2.9,-2.47315422,-1.11756231,4.007180829,-1.5,1,3,5.5,6.5,,0.2,73,,
WJ,1/18/2020 5:00,1579323600,-3.3,-2.88657711,-1.315965736,4.001863,-1.5,1,3,5.5,6.5,,0.5,73,,
WJ,1/18/2020 6:00,1579327200,-3.7,-3.293288555,-1.532696124,3.99633397,-1.5,1,3,5.5,6.5,,0,77,,
WJ,1/18/2020 7:00,1579330800,-4.2,-3.746644278,-1.775178294,3.990568224,-2,1,3,5.5,6.5,,0.3,78,,
WJ,1/18/2020 8:00,1579334400,-4.1,-3.923322139,-1.986525722,3.984597101,-2,1,3,5.5,6.5,,0,79,0,
WJ,1/18/2020 9:00,1579338000,-3.5,-3.711661069,-2.124114293,3.978494492,-1.5,1,3,5.5,6,,0.7,76,0.32,
WJ,1/18/2020 10:00,1579341600,-2.1,-2.905830535,-2.121922084,3.97240017,-0.5,1,3,5.5,6,,0.2,71,0.68,
WJ,1/18/2020 11:00,1579345200,0.2,-1.352915267,-1.910838259,3.966522809,1.5,1,3,5.5,6,,0.5,55,1.42,
WJ,1/18/2020 12:00,1579348800,2,0.323542366,-1.555307508,3.961006495,3.5,1.5,3,5.5,6,,0.5,46,1.74,
WJ,1/18/2020 13:00,1579352400,4.2,2.261771183,-1.032097734,3.956018379,5.5,2,3,5.5,6,,0.9,37,1.9,
WJ,1/18/2020 14:00,1579356000,5.1,3.680885592,-0.474634304,3.951592152,6,2,3,5.5,6,,1,34,1.84,
WJ,1/18/2020 15:00,1579359600,5.5,4.590442796,0.068514269,3.947712954,6.5,2.5,3,5.5,6,,1.2,27,1.57,
WJ,1/18/2020 16:00,1579363200,5.5,5.045221398,0.562285699,3.944330908,6,2.5,3,5.5,6,,1.3,28,1.05,
WJ,1/18/2020 17:00,1579366800,4.7,4.872610699,0.938441545,3.941328022,5,2.5,3,5.5,6,,1.1,32,0.44,
WJ,1/18/2020 18:00,1579370400,3.5,4.186305349,1.171310495,3.938560772,3,2,3,5.5,6,,1.1,38,0.03,
WJ,1/18/2020 19:00,1579374000,1.3,2.743152675,1.183009541,3.935807973,1,2,3,5.5,6,,0.5,46,,
WJ,1/18/2020 20:00,1579377600,1.9,2.321576337,1.248190492,3.933123041,1.5,2,3,5.5,6,,1,40,,
WJ,1/18/2020 21:00,1579381200,-0.1,1.110788169,1.12562772,3.93031835,0,1.5,3.5,5.5,6,,0.7,53,,
WJ,1/18/2020 22:00,1579384800,-0.7,0.205394084,0.959661564,3.927350661,-0.5,1.5,3.5,5.5,6,,0.7,55,,
WJ,1/18/2020 23:00,1579388400,-1.6,-0.697302958,0.726965058,3.924153473,-1,1.5,3.5,5.5,6.5,,0.5,57,,
WJ,1/19/2020 0:00,1579392000,-2,-1.348651479,0.479059143,3.92071182,-1,1.5,3.5,5.5,6.5,,0,60,,
WJ,1/19/2020 1:00,1579395600,-2.2,-1.774325739,0.235508312,3.917030298,-1,1.5,3.5,5.5,6,,0.1,61,,
WJ,1/19/2020 2:00,1579399200,-1.9,-1.83716287,0.041371193,3.913158511,-1,1.5,3,5.5,6,,0.1,62,,
WJ,1/19/2020 3:00,1579402800,-2,-1.918581435,-0.144208006,3.909105197,-1,1.5,3,5.5,6,,0.2,64,,
WJ,1/19/2020 4:00,1579406400,-2.1,-2.009290717,-0.322007279,3.904878312,-1,1.5,3,5.5,6,,0.4,65,,
WJ,1/19/2020 5:00,1579410000,-1.8,-1.904645359,-0.456370253,3.90052142,-0.5,1.5,3,5.5,6,,0.4,63,,
WJ,1/19/2020 6:00,1579413600,-2.1,-2.002322679,-0.605791139,3.896019609,-1,1.5,3,5.5,6,,0.4,67,,
WJ,1/19/2020 7:00,1579417200,-2.1,-2.05116134,-0.741628308,3.891386594,-1,1.5,3,5.5,6,,0.2,64,,
WJ,1/19/2020 8:00,1579420800,-2.2,-2.12558067,-0.874207553,3.886625761,-1,1,3,5.5,6,,0.3,65,0,
WJ,1/19/2020 9:00,1579424400,-2,-2.062790335,-0.976552321,3.881767441,-0.5,1,3,5.5,6,,0.1,67,0.1,
WJ,1/19/2020 10:00,1579428000,-0.7,-1.381395167,-0.951411201,3.876939091,0.5,1.5,3,5.5,6,,0.4,63,0.39,
WJ,1/19/2020 11:00,1579431600,0,-0.690697584,-0.864919274,3.87220197,1,1.5,3,5.5,6,,0.4,72,0.49,
WJ,1/19/2020 12:00,1579435200,0.5,-0.095348792,-0.740835703,3.867593541,1,1.5,3,5.5,6,0.1,1.2,83,0.53,
WJ,1/19/2020 13:00,1579438800,2.9,1.402325604,-0.409850639,3.86332037,3.5,2,3,5.5,6,,0.7,73,0.79,
WJ,1/19/2020 14:00,1579442400,3.7,2.551162802,-0.036227854,3.859424717,4.5,2,3,5.5,6,,1,70,0.52,
WJ,1/19/2020 15:00,1579446000,3.6,3.075581401,0.294338315,3.855863192,4,2,3,5.5,6,0,0.9,76,0.53,
WJ,1/19/2020 16:00,1579449600,3.2,3.137790701,0.558489377,3.852569112,3.5,2,3,5.5,6,,0.8,75,0.13,
WJ,1/19/2020 17:00,1579453200,3,3.06889535,0.780444888,3.849500057,3,2,3,5.5,6,,1.3,72,0.29,
WJ,1/19/2020 18:00,1579456800,2.6,2.834447675,0.945858989,3.846599317,2.5,2,3,5.5,6,0,0.2,74,0.02,
WJ,1/19/2020 19:00,1579460400,1,1.917223838,0.950780899,3.843706391,1,2,3.5,5.5,6,,0.5,82,,
WJ,1/19/2020 20:00,1579464000,1,1.458611919,0.955255363,3.840820826,1,2,3.5,5.5,6,,0.7,77,,
WJ,1/19/2020 21:00,1579467600,0.3,0.879305959,0.895686694,3.837878634,0.5,2,3.5,5.5,6,0,0.5,78,,
WJ,1/19/2020 22:00,1579471200,-0.6,0.13965298,0.759715176,3.834803546,0,2,3.5,5.5,6,,0.6,83,,
WJ,1/19/2020 23:00,1579474800,-1.2,-0.53017351,0.581559251,3.831553551,-0.5,1.5,3.5,5.5,6,,0.2,86,,
WJ,1/20/2020 0:00,1579478400,-1.5,-1.015086755,0.392326592,3.82811776,-0.5,1.5,3.5,5.5,6,,0.1,85,,
WJ,1/20/2020 1:00,1579482000,0.4,-0.307543378,0.393024174,3.824686098,0.5,2,3,5.5,6,,1.2,75,,
WJ,1/20/2020 2:00,1579485600,0.1,-0.103771689,0.366385613,3.821231253,0.5,2,3.5,5.5,6,,0.7,71,,
WJ,1/20/2020 3:00,1579489200,-1.6,-0.851885844,0.187623285,3.817601275,-0.5,1.5,3.5,5.5,6,,0.1,79,,
WJ,1/20/2020 4:00,1579492800,-1.2,-1.025942922,0.061475713,3.813848901,-0.5,1.5,3.5,5.5,6,,0.2,80,,
WJ,1/20/2020 5:00,1579496400,-1,-1.012971461,-0.035022079,3.810003876,0,1.5,3.5,5.5,6,,0,80,,
WJ,1/20/2020 6:00,1579500000,-0.8,-0.906485731,-0.104565526,3.806093217,0,1.5,3.5,5.5,6,,0.2,80,,
WJ,1/20/2020 7:00,1579503600,-1.3,-1.103242865,-0.213241388,3.802077897,-0.5,1.5,3.5,5.5,6,,0.4,81,,
WJ,1/20/2020 8:00,1579507200,-2.4,-1.751621433,-0.412037625,3.797867992,-1,1.5,3.5,5.5,6,,0,85,0,
WJ,1/20/2020 9:00,1579510800,-1.1,-1.425810716,-0.474579659,3.793599812,0,1.5,3,5.5,6,,0.2,81,0.24,
WJ,1/20/2020 10:00,1579514400,1.4,-0.012905358,-0.304163326,3.789506143,2,2,3,5.5,6,,0.4,66,0.96,
WJ,1/20/2020 11:00,1579518000,2,0.993547321,-0.094693933,3.785625823,2.5,2,3,5.5,6,,1.7,58,1.03,
WJ,1/20/2020 12:00,1579521600,2.8,1.89677366,0.168460061,3.782012271,3,2,3,5.5,6,,2,47,1.54,
WJ,1/20/2020 13:00,1579525200,4.3,3.09838683,0.544054601,3.778777548,5,2.5,3,5.5,6,,2.6,34,1.97,
WJ,1/20/2020 14:00,1579528800,5.4,4.249193415,0.985504182,3.775987065,6,3,3,5.5,6,,1.9,25,1.88,
WJ,1/20/2020 15:00,1579532400,5.8,5.024596708,1.42318562,3.773636614,6,3,3,5.5,6,,2.6,22,1.6,
WJ,1/20/2020 16:00,1579536000,5.2,5.112298354,1.766532382,3.771631515,5,3,3.5,5.5,6,,3.8,33,1.02,
WJ,1/20/2020 17:00,1579539600,4.5,4.806149177,2.015029438,3.769876668,4,3,3.5,5.5,6,,2.1,40,0.33,
WJ,1/20/2020 18:00,1579543200,3.6,4.203074588,2.159117671,3.768267518,3,3,3.5,5.5,6,,2.5,51,0.06,
WJ,1/20/2020 19:00,1579546800,3,3.601537294,2.235561519,3.766736343,2.5,3,3.5,5.5,6,,3.3,55,,
WJ,1/20/2020 20:00,1579550400,2.6,3.100768647,2.26869229,3.765239796,2,3,3.5,5.5,6,,1.9,48,,
WJ,1/20/2020 21:00,1579554000,1.7,2.400384324,2.216992991,3.763693095,1.5,2.5,3.5,5.5,6,,1.2,49,,
WJ,1/20/2020 22:00,1579557600,0.8,1.600192162,2.088175447,3.762019252,0.5,2.5,3.5,5.5,6,,2.5,37,,
WJ,1/20/2020 23:00,1579561200,-0.5,0.550096081,1.85288677,3.760112026,0,2.5,4,5.5,6,,1.7,42,,
WJ,1/21/2020 0:00,1579564800,-1.3,-0.37495196,1.5662607,3.757920367,-0.5,2,4,5.5,6,,0.3,48,,
WJ,1/21/2020 1:00,1579568400,-1.7,-1.03747598,1.269327909,3.75543426,-0.5,2,4,5.5,6,,1.6,49,,
WJ,1/21/2020 2:00,1579572000,-2.3,-1.66873799,0.944843553,3.752626477,-1,2,3.5,5.5,6,,1.9,49,,
WJ,1/21/2020 3:00,1579575600,-2.9,-2.284368995,0.595312321,3.749472317,-1.5,2,3.5,5.5,6,,0.5,48,,
WJ,1/21/2020 4:00,1579579200,-4.2,-3.242184497,0.159374838,3.745885807,-2,1.5,3.5,5.5,6,,0.5,62,,
WJ,1/21/2020 5:00,1579582800,-5.1,-4.171092249,-0.318750148,3.741825231,-2.5,1.5,3.5,5.5,6,,0.6,62,,
WJ,1/21/2020 6:00,1579586400,-5.5,-4.835546124,-0.789772862,3.73729816,-2.5,1,3.5,5.5,6,,0.1,65,,
WJ,1/21/2020 7:00,1579590000,-5.7,-5.267773062,-1.236157147,3.732329673,-2.5,1,3.5,5.5,6,,0.5,67,,
WJ,1/21/2020 8:00,1579593600,-5.9,-5.583886531,-1.660142861,3.726942588,-2.5,1,3.5,5.5,6,,0.1,72,0,
WJ,1/21/2020 9:00,1579597200,-4.7,-5.141943266,-1.93649351,3.72128481,-2,1,3.5,5.5,6,,0.4,63,0.34,
WJ,1/21/2020 10:00,1579600800,-2.9,-4.020971633,-2.024085009,3.715545179,-1,1,3.5,5.5,6,,0.9,53,0.98,
WJ,1/21/2020 11:00,1579604400,-1.5,-2.760485816,-1.976440917,3.70985888,0.5,1.5,3,5.5,6,,1,44,1.53,
WJ,1/21/2020 12:00,1579608000,1.1,-0.830242908,-1.69676447,3.704457657,2.5,1.5,3,5.5,6,,1,35,1.9,
WJ,1/21/2020 13:00,1579611600,1.6,0.384878546,-1.397058609,3.699361238,3,2,3,5.5,6,,0.8,30,2.01,
WJ,1/21/2020 14:00,1579615200,3.3,1.842439273,-0.970053281,3.694696488,4.5,2,3,5.5,6,,1.3,26,1.97,
WJ,1/21/2020 15:00,1579618800,4.3,3.071219636,-0.490957528,3.690515015,5.5,2.5,3,5.5,6,,1.1,24,1.67,
WJ,1/21/2020 16:00,1579622400,4.6,3.835609818,-0.028143208,3.686800072,5.5,2.5,3,5.5,6,,0.5,25,1.15,
WJ,1/21/2020 17:00,1579626000,4.3,4.067804909,0.365324357,3.683481914,5,2.5,3,5.5,6,,0.8,25,0.53,
WJ,1/21/2020 18:00,1579629600,2.3,3.183902455,0.541203961,3.680342776,2.5,2.5,3.5,5.5,6,,0.2,33,0.04,
WJ,1/21/2020 19:00,1579633200,0.7,1.941951227,0.555639964,3.677221194,1,2,3.5,5.5,6,,0.5,46,,
WJ,1/21/2020 20:00,1579636800,-0.1,0.920975614,0.496036331,3.674043188,0.5,2,3.5,5.5,6,,0,51,,
WJ,1/21/2020 21:00,1579640400,-0.3,0.310487807,0.423669392,3.670796061,0,2,3.5,5.5,6,,0.7,54,,
WJ,1/21/2020 22:00,1579644000,-0.9,-0.294756097,0.303335811,3.667431965,0,2,3.5,5.5,6,,0.4,52,,
WJ,1/21/2020 23:00,1579647600,-1.1,-0.697378048,0.175759828,3.663943781,0,2,3.5,5.5,6,,0,54,,
WJ,1/22/2020 0:00,1579651200,-1.3,-0.998689024,0.041599844,3.660325056,-0.5,2,3.5,5.5,6,,0,51,,
WJ,1/22/2020 1:00,1579654800,-1.1,-1.049344512,-0.06218196,3.656606267,0,2,3.5,5.5,6,,0.2,52,,
WJ,1/22/2020 2:00,1579658400,-1.3,-1.174672256,-0.174710873,3.652778778,-0.5,2,3.5,5.5,6,,0.2,57,,
WJ,1/22/2020 3:00,1579662000,-1.1,-1.137336128,-0.258828066,3.648871079,0,2,3.5,5.5,6,,0,57,,
WJ,1/22/2020 4:00,1579665600,-1.1,-1.118668064,-0.335298242,3.644890889,0,2,3.5,5.5,6,,0.1,56,,
WJ,1/22/2020 5:00,1579669200,-1.2,-1.159334032,-0.413907493,3.640836146,0,1.5,3.5,5.5,6,,0.2,55,,
WJ,1/22/2020 6:00,1579672800,-1.2,-1.179667016,-0.485370448,3.636714061,0,1.5,3.5,5.5,6,,0,55,,
WJ,1/22/2020 7:00,1579676400,-0.8,-0.989833508,-0.513973135,3.632567521,0,2,3.5,5.5,6,,0.7,54,,
WJ,1/22/2020 8:00,1579680000,-0.9,-0.944916754,-0.549066486,3.628390064,0,1.5,3.5,5.5,6,,0.3,57,0,
WJ,1/22/2020 9:00,1579683600,-0.1,-0.522458377,-0.50824226,3.624257564,1,2,3.5,5.5,6,,0.2,54,0.08,
WJ,1/22/2020 10:00,1579687200,0.6,0.038770811,-0.407492964,3.620229841,1.5,2,3.5,5.5,6,,1.1,54,0.23,
WJ,1/22/2020 11:00,1579690800,1.1,0.569385406,-0.270448149,3.61634305,2,2,3.5,5.5,6,,0.3,49,0.34,
WJ,1/22/2020 12:00,1579694400,2.4,1.484692703,-0.027680135,3.612702667,3,2.5,3,5.5,6,,0.1,42,0.57,
WJ,1/22/2020 13:00,1579698000,3.6,2.542346351,0.302108968,3.609395381,4,2.5,3,5.5,6,,0.2,36,0.55,
WJ,1/22/2020 14:00,1579701600,3.9,3.221173176,0.629189971,3.606418153,4.5,3,3.5,5.5,6,,0.5,36,0.45,
WJ,1/22/2020 15:00,1579705200,4.2,3.710586588,0.953809064,3.603768194,4.5,3,3.5,5.5,6,0,0.3,52,0.43,
WJ,1/22/2020 16:00,1579708800,4.6,4.155293294,1.285280968,3.601452023,5,3,3.5,5.5,6,,0.4,49,0.37,
WJ,1/22/2020 17:00,1579712400,4.8,4.477646647,1.60480088,3.599457366,5,3.5,3.5,5.5,6,,0.1,52,0.1,
WJ,1/22/2020 18:00,1579716000,4.6,4.538823323,1.877091709,3.597736721,4.5,3.5,3.5,5.5,6,0,0.3,52,0,
WJ,1/22/2020 19:00,1579719600,3,3.769411662,1.979174281,3.596119776,2.5,3,3.5,5.5,6,,0.5,59,,
WJ,1/22/2020 20:00,1579723200,2,2.884705831,1.981067528,3.594506337,2,3,3.5,5.5,6,,0.5,66,,
WJ,1/22/2020 21:00,1579726800,1.6,2.242352915,1.946425025,3.592859902,1.5,3,3.5,5.5,6,,0.5,67,,
WJ,1/22/2020 22:00,1579730400,1.1,1.671176458,1.869477296,3.591138241,1,2.5,4,5.5,6,,0.1,71,,
WJ,1/22/2020 23:00,1579734000,0.5,1.085588229,1.74497936,3.589293926,0.5,2.5,4,5.5,6,,0.2,73,,
WJ,1/23/2020 0:00,1579737600,0.1,0.592794114,1.595435782,3.58730206,0.5,2.5,4,5.5,6,,0,75,,
WJ,1/23/2020 1:00,1579741200,0.1,0.346397057,1.459487074,3.585176371,0.5,2.5,4,5.5,6,,0.2,76,,
WJ,1/23/2020 2:00,1579744800,-0.1,0.123198529,1.317715522,3.582911175,0.5,2.5,4,5.5,6,,0.1,77,,
WJ,1/23/2020 3:00,1579748400,0.1,0.111599264,1.207014111,3.580537652,0.5,2.5,3.5,5.5,6,,0.2,75,,
WJ,1/23/2020 4:00,1579752000,0,0.055799632,1.097285555,3.57805688,0.5,2.5,3.5,5.5,6,,0.1,76,,
WJ,1/23/2020 5:00,1579755600,-0.1,-0.022100184,0.988441414,3.575469852,0.5,2.5,3.5,5.5,6,,0.2,77,,
WJ,1/23/2020 6:00,1579759200,-0.4,-0.211050092,0.862219467,3.572759312,0,2.5,3.5,5.5,6,,0.3,77,,
WJ,1/23/2020 7:00,1579762800,-0.9,-0.555525046,0.702017698,3.569891438,0,2,3.5,5.5,6,,0,80,,
WJ,1/23/2020 8:00,1579766400,-1.4,-0.977762523,0.51092518,3.566835528,-0.5,2,3.5,5.5,6,,0.3,83,0,
WJ,1/23/2020 9:00,1579770000,0.6,-0.188881261,0.519022891,3.56379076,1,2.5,3.5,5.5,6,,0,76,0.29,
WJ,1/23/2020 10:00,1579773600,2.3,1.055559369,0.6809299,3.560910779,2.5,2.5,3.5,5.5,6,,0.6,62,0.84,
WJ,1/23/2020 11:00,1579777200,4.7,2.877779685,1.04629991,3.55839868,5,3.5,3.5,5.5,6,,0.6,51,1.44,
WJ,1/23/2020 12:00,1579780800,6.9,4.888889842,1.578454463,3.556420714,7.5,4,3.5,5.5,6,,0.4,37,1.88,
WJ,1/23/2020 13:00,1579784400,9.8,7.344444921,2.325867694,3.55519139,10,5.5,3.5,5.5,6,,0.7,32,2.04,
WJ,1/23/2020 14:00,1579788000,10.4,8.872222461,3.059879722,3.554696574,10.5,5.5,4,5.5,6,,0.9,25,1.97,
WJ,1/23/2020 15:00,1579791600,10.8,9.83611123,3.76352702,3.554905195,10.5,6,4,5.5,6,,1.2,26,1.66,
