Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
CC,9/4/2019 2:00,1567562400,20.9,21.0357463,21.03069954,21.22327791,,1,95,,,22.5,21.5,23,22,21
CC,9/4/2019 3:00,1567566000,20.9,20.96625712,20.96298773,21.08678428,,2.4,94,,,22.5,21.5,22.5,22,21
CC,9/4/2019 4:00,1567569600,20.8,20.88114931,20.8785483,20.97758736,,1.9,94,,,22.5,21.5,22.5,22,21
CC,9/4/2019 5:00,1567573200,20.7,20.78841812,20.78604738,20.87714566,,0.9,94,,,22.5,21.5,22.5,22,21
CC,9/4/2019 6:00,1567576800,20.7,20.74315646,20.74146861,20.80599794,,2,94,,,22.5,21.5,22.5,22,21
CC,9/4/2019 7:00,1567580400,20.9,20.82344542,20.82359933,20.81522794,0,0.8,93,0.01,,23,21.5,22.5,22,21
CC,9/4/2019 8:00,1567584000,20.9,20.86263407,20.8631804,20.84037374,3,0.8,96,0.06,,23,21.5,22.5,22,21
CC,9/4/2019 9:00,1567587600,20.9,20.88176187,20.88225561,20.86233619,3.5,1.5,97,0.18,,23,21.5,22.5,22,21
CC,9/4/2019 10:00,1567591200,21.6,21.24943139,21.25409909,21.06777283,0.6,1.8,94,0.43,,24,21.5,22.5,22,21
CC,9/4/2019 11:00,1567594800,22.3,21.78722246,21.79595137,21.44962255,0,2,89,0.7,,25,22,22.5,22,21
CC,9/4/2019 12:00,1567598400,22.4,22.1009062,22.10889223,21.79533714,0.3,2.9,90,0.57,,25.5,22,22.5,22,21
CC,9/4/2019 13:00,1567602000,23,22.5611566,22.57055047,22.20185145,0.1,2.1,89,0.65,,26.5,22.5,22.5,22,21.5
CC,9/4/2019 14:00,1567605600,22.5,22.52985024,22.53400023,22.37602703,6.4,1,96,0.27,,25.5,22,22.5,22,21
CC,9/4/2019 15:00,1567609200,23,22.77052214,22.7754218,22.58546575,0.7,1.2,95,0.47,,26.5,22.5,22.5,22,21.5
CC,9/4/2019 16:00,1567612800,23.2,22.9903739,22.995384,22.80042288,0,0.2,93,0.26,,26.5,22.5,22.5,22,21.5
CC,9/4/2019 17:00,1567616400,23,22.99530155,22.99777542,22.90391263,3.2,0.9,96,0.1,,26,22.5,22.5,22,21.5
CC,9/4/2019 18:00,1567620000,23,22.99770671,22.99892791,22.95373772,0.3,0.1,97,0.17,,26,22.5,22.5,22,21.5
CC,9/4/2019 19:00,1567623600,22.9,22.94769018,22.9476761,22.95055907,0,0.1,96,0.02,,26,22.5,22.5,22,21.5
CC,9/4/2019 20:00,1567627200,22.6,22.76970592,22.76755475,22.85459339,0.3,0.6,97,,,25.5,22.5,22.5,22,21.5
CC,9/4/2019 21:00,1567630800,22.4,22.5804517,22.57713482,22.70909682,0.1,0.7,97,,,25,22.5,22.5,22,21.5
CC,9/4/2019 22:00,1567634400,22.4,22.48807762,22.48536618,22.59177465,,0.3,97,,,25,22.5,23,22,21.5
CC,9/4/2019 23:00,1567638000,22.4,22.44299026,22.44114033,22.51278348,,0,97,,,25,22.5,23,22,21.5
CC,9/5/2019 0:00,1567641600,22.4,22.42098334,22.41982666,22.46403783,0,0.1,98,,,25,22.5,23,22,21.5
CC,9/5/2019 1:00,1567645200,22.2,22.30786092,22.30594056,22.38113317,1.1,0.5,98,,,24.5,22,23,22,21.5
CC,9/5/2019 2:00,1567648800,22.1,22.20145592,22.19924846,22.2857546,,0.1,98,,,24.5,22,23,22,21.5
CC,9/5/2019 3:00,1567652400,22.1,22.14952015,22.14783058,22.21342859,,1,98,,,24.5,22,23,22,21.5
CC,9/5/2019 4:00,1567656000,22,22.07298007,22.07124366,22.1388682,,0.6,99,,,24.5,22,23,22,21.5
CC,9/5/2019 5:00,1567659600,22,22.03562123,22.03433429,22.08405164,,0.6,99,,,24.5,22,23,22,21.5
CC,9/5/2019 6:00,1567663200,22,22.01738655,22.01654665,22.04865268,0,0.2,98,,,24.5,22,23,22,21.5
CC,9/5/2019 7:00,1567666800,22.1,22.05967677,22.05978152,22.05448853,0,0.1,98,0.04,,24.5,22,23,22,21.5
CC,9/5/2019 8:00,1567670400,22.4,22.23388985,22.23603929,22.14969198,,0.1,98,0.19,,25,22.5,23,22,21.5
CC,9/5/2019 9:00,1567674000,23.4,22.83082719,22.83905508,22.51118726,,0.7,95,0.61,,27,23,22.5,22,21.5
CC,9/5/2019 10:00,1567677600,24.1,23.48052279,23.4923157,23.02568144,0.2,1.1,90,0.99,,28.5,23.5,22.5,22,21.5
CC,9/5/2019 11:00,1567681200,24.8,24.15596946,24.1697907,23.62564117,,1.1,86,0.93,,30,24,23,22,21.5
CC,9/5/2019 12:00,1567684800,26.1,25.15112795,25.16977865,24.4353718,,1,81,1.49,,33,25,23,22,21.5
CC,9/5/2019 13:00,1567688400,27.5,26.35352674,26.37700176,25.45354361,,0.7,73,1.69,,37,26,23,22,21.5
CC,9/5/2019 14:00,1567692000,26.8,26.58207853,26.59614543,26.05271285,0,1.2,79,0.57,,34.5,25.5,23,22,21.5
CC,9/5/2019 15:00,1567695600,26.2,26.38649071,26.39091346,26.23006195,3.5,0.3,93,0.2,,32.5,25,23,22.5,21.5
CC,9/5/2019 16:00,1567699200,23.5,24.90888237,24.89321131,25.52903052,28.9,1,98,0.01,,26,23.5,23.5,22.5,21.5
CC,9/5/2019 17:00,1567702800,23,23.93171639,23.91239099,24.68128052,7.8,0.8,98,0,,25.5,23,23.5,22.5,21.5
CC,9/5/2019 18:00,1567706400,22.3,23.096433,23.0770559,23.84004078,6.2,1.1,98,0,,24.5,23,23.5,22.5,21.5
CC,9/5/2019 19:00,1567710000,22.1,22.5863542,22.57087031,23.17450017,2.2,1,98,0,,24,22.5,23.5,22.5,21.5
CC,9/5/2019 20:00,1567713600,22,22.28619669,22.27511822,22.70287305,0.2,0.8,98,,,24,22.5,23.5,22.5,21.5
CC,9/5/2019 21:00,1567717200,21.9,22.08850077,22.08077987,22.37665345,,0.5,98,,,24,22.5,23.5,22.5,21.5
CC,9/5/2019 22:00,1567720800,21.7,21.88962537,21.88350837,22.11805298,,0.5,98,,,23.5,22.5,23.5,22.5,21.5
CC,9/5/2019 23:00,1567724400,21.6,21.74136477,21.73663054,21.91803877,,0.1,98,,,23.5,22,23.5,22.5,21.5
CC,9/6/2019 0:00,1567728000,21.5,21.61780899,21.61403881,21.75862416,,0.4,98,,,23.5,22,23,22.5,21.5
CC,9/6/2019 1:00,1567731600,21.4,21.50631153,21.50315124,21.62465665,,0.7,98,,,23.5,22,23,22.5,21.5
CC,9/6/2019 2:00,1567735200,21.2,21.3495092,21.34609698,21.47858268,,0.1,99,,,23,22,23,22.5,21.5
CC,9/6/2019 3:00,1567738800,21.3,21.3241652,21.32221541,21.39658521,,0.1,99,,,23.5,22,23,22.5,21.5
CC,9/6/2019 4:00,1567742400,21.2,21.26060445,21.25889899,21.3243839,,0,98,,,23.5,22,23,22.5,21.5
CC,9/6/2019 5:00,1567746000,21.2,21.22958074,21.22838506,21.27404304,,0,98,,,23.5,21.5,23,22.5,21.5
CC,9/6/2019 6:00,1567749600,21.1,21.16324774,21.16187232,21.21522181,,0,98,,,23.5,21.5,23,22.5,21.5
CC,9/6/2019 7:00,1567753200,21.1,21.13087092,21.12981798,21.17043688,,0.2,99,0.05,,23.5,21.5,23,22.5,21.5
