Location,Cluster,date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,Rainfall,Wind_Speed,Wind_Direction,Humidity,Solar_Radiation,Snow
Busan,Hot,1/11/2021 9:00,1610355616,-1,-1.804807281,-2.539337565,7.236348617,-1.5,1.5,4.5,8.5,9.5,0,0.8,70,51,0.23,0
Busan,Hot,1/11/2021 10:00,1610359216,1.3,-1.522552074,-2.515621388,7.227598466,0.5,2.5,4.5,8.5,9.5,0,1.6,70,46,0.76,0
Busan,Hot,1/11/2021 11:00,1610362816,2,-1.202320067,-2.481526145,7.219176969,2.5,3.5,4.5,8.5,9.5,0,1.2,270,44,0.82,0
Busan,Hot,1/11/2021 12:00,1610366416,3,-0.82029097,-2.437511044,7.211145532,3,3.5,4.5,8.5,9.5,0,2.7,270,42,1.29,0
Busan,Hot,1/11/2021 13:00,1610370016,3.6,-0.418446336,-2.385832721,7.203523563,3,3.5,4.5,8.5,9.5,0,1.5,200,47,1.25,0
Busan,Hot,1/11/2021 14:00,1610373616,4,-0.016769397,-2.32863636,7.196310483,3,3.5,4.5,8.5,9.5,0,2.6,160,52,0.91,0
Busan,Hot,1/11/2021 15:00,1610377216,3.5,0.302936912,-2.271466694,7.189423996,2.5,3.5,4.5,8.5,9.5,0,2.9,270,51,0.73,0
Busan,Hot,1/11/2021 16:00,1610380816,2.8,0.529942647,-2.218058609,7.182771167,2,3,4.5,8.5,9.5,0,3.4,230,58,0.44,0
Busan,Hot,1/11/2021 17:00,1610384416,2.4,0.699947861,-2.168757286,7.17629482,0.5,2.5,4.5,8.5,9.5,0,3.3,270,61,0.19,0
Busan,Hot,1/11/2021 18:00,1610388016,1.7,0.790861692,-2.125198427,7.169915766,0.5,2.5,4.5,8.5,9.5,0,3.4,270,52,0.02,0
Busan,Hot,1/11/2021 19:00,1610391616,0.6,0.773510629,-2.090143554,7.163525751,-0.5,2,4.5,8.5,9.5,0,1.5,360,50,0,0
Busan,Hot,1/11/2021 20:00,1610395216,0.1,0.71228239,-2.061947362,7.157080952,-0.5,2,4.5,8.5,9.5,0,1.2,180,50,0,0
Busan,Hot,1/11/2021 21:00,1610398816,0.3,0.674802173,-2.036296042,7.150605149,-0.5,2,4.5,8.5,9.5,0,0.6,250,51,0,0
Busan,Hot,1/11/2021 22:00,1610402416,0.3,0.640729248,-2.012031547,7.144101777,-1,1.5,4.5,8.5,9.5,0,1.9,270,52,0,0
Busan,Hot,1/11/2021 23:00,1610406016,0,0.582481135,-1.990058868,7.137546711,-1,1.5,4.5,8.5,9.5,0,2.1,160,53,0,0
Busan,Hot,1/12/2021 0:00,1610409616,-1.3,0.411346486,-1.975765172,7.130827231,-1,1.5,4.5,8.5,9.5,0,2.8,360,55,0,0
Busan,Hot,1/12/2021 1:00,1610413216,-1.1,0.273951351,-1.964353613,7.123977205,-1.5,1.5,4.5,8.5,9.5,0,1.8,340,52,0,0
Busan,Hot,1/12/2021 2:00,1610416816,-1.5,0.112683046,-1.956405546,7.116972915,-1.5,1.5,4.5,8.5,9.5,0,2.7,340,52,0,0
Busan,Hot,1/12/2021 3:00,1610420416,-2.2,-0.097560867,-1.953676773,7.109765588,-2.5,1,4.5,8.5,9.5,0,1.9,340,52,0,0
Busan,Hot,1/12/2021 4:00,1610424016,-2.6,-0.325055334,-1.955525515,7.102338195,-2.5,1,4.5,8.5,9.5,0,1.7,340,52,0,0
Busan,Hot,1/12/2021 5:00,1610427616,-2.7,-0.540959394,-1.960126251,7.094702533,-2.5,1,4.5,8.5,9.5,0,2.1,270,52,0,0
Busan,Hot,1/12/2021 6:00,1610431216,-2.9,-0.755417631,-1.967056684,7.086860255,-2.5,1,4.5,8.5,9.5,0,1.9,250,51,0,0
Busan,Hot,1/12/2021 7:00,1610434816,-3.1,-0.968561483,-1.976096221,7.078812881,-2.5,1,4.5,8.5,9.5,0,1.2,270,52,0,0
Busan,Hot,1/12/2021 8:00,1610438416,-2.6,-1.116874075,-1.983659872,7.070625381,-2.5,1,4.5,8.5,9.5,0,2.5,320,52,0.02,0
Busan,Hot,1/12/2021 9:00,1610442016,0.4,-0.978976432,-1.975603958,7.062583821,-1.5,1.5,4.5,8.5,9.5,0,1.3,140,48,0.46,0
Busan,Hot,1/12/2021 10:00,1610445616,2.6,-0.653614938,-1.948964376,7.054875331,-1,1.5,4.5,8.5,9.5,0,1.4,140,46,1.11,0
Busan,Hot,1/12/2021 11:00,1610449216,2.2,-0.394195398,-1.915237037,7.047433702,-0.5,2,4.5,8.5,9.5,0,1.8,250,47,1.68,0
Busan,Hot,1/12/2021 12:00,1610452816,3.6,-0.031086726,-1.871237181,7.040362253,0.5,2.5,4.5,8.5,9.5,0,3.2,270,42,2.04,0
Busan,Hot,1/12/2021 13:00,1610456416,3.2,0.262648431,-1.824349939,7.03359131,1,2.5,4.5,8.5,9.5,0,5.3,230,43,2.12,0
Busan,Hot,1/12/2021 14:00,1610460016,4.8,0.675134937,-1.768344622,7.027239205,2.5,3.5,4.5,8.5,9.5,0,3.7,250,40,2.04,0
Busan,Hot,1/12/2021 15:00,1610463616,5.3,1.095577216,-1.705627412,7.021313469,4,4,4.5,8.5,9.5,0,1.7,290,35,1.35,0
Busan,Hot,1/12/2021 16:00,1610467216,4.7,1.423252014,-1.642868262,7.015721,2,3,4.5,8.5,9.5,0,4.5,230,39,1.2,0
Busan,Hot,1/12/2021 17:00,1610470816,3.8,1.639320013,-1.584854483,7.01034997,0.5,2.5,4.5,8.5,9.5,0,3.4,250,39,0.54,0
Busan,Hot,1/12/2021 18:00,1610474416,2.5,1.717563648,-1.535912739,7.005062471,-1,1.5,4.5,8.5,9.5,0,2.5,250,41,0.04,0
Busan,Hot,1/12/2021 19:00,1610478016,2,1.74323968,-1.494179634,6.999805905,-1,1.5,4.5,8.5,9.5,0,2.3,270,44,0,0
Busan,Hot,1/12/2021 20:00,1610481616,2.4,1.802945164,-1.454241564,6.994614236,-1,1.5,4.5,8.5,9.5,0,3.8,270,46,0,0
Busan,Hot,1/12/2021 21:00,1610485216,2.4,1.857222876,-1.415389839,6.989481977,-1.5,1.5,4.5,8.5,9.5,0,4.1,250,48,0,0
Busan,Hot,1/12/2021 22:00,1610488816,2.4,1.906566251,-1.377268243,6.984404139,-1.5,1.5,4.5,8.5,9.5,0,3.6,270,52,0,0
Busan,Hot,1/12/2021 23:00,1610492416,2.2,1.933242046,-1.340686917,6.979358023,-1.5,1.5,4.5,8.5,9.5,0,5.7,250,52,0,0
Busan,Hot,1/13/2021 0:00,1610496016,1.9,1.930220042,-1.306534345,6.974313929,-1.5,1.5,4.5,8.5,9.5,0,2.9,270,57,0,0
Busan,Hot,1/13/2021 1:00,1610499616,1.9,1.927472766,-1.273753199,6.96927213,-2.5,1,4.5,8.5,9.5,0,4.4,250,58,0,0
Busan,Hot,1/13/2021 2:00,1610503216,1.5,1.888611605,-1.243793457,6.964196545,-2.5,1,4.5,8.5,9.5,0,3.7,250,60,0,0
Busan,Hot,1/13/2021 3:00,1610506816,1.6,1.862374186,-1.214883716,6.959099819,-2.5,1,4.5,8.5,9.5,0,4.5,270,63,0,0
Busan,Hot,1/13/2021 4:00,1610510416,1.8,1.856703806,-1.185646797,6.954002521,-2.5,1,4.5,8.5,9.5,0,3.4,270,65,0,0
Busan,Hot,1/13/2021 5:00,1610514016,1.9,1.860639824,-1.155897595,6.948914246,-2.5,1,4.5,8.5,9.5,0,3.4,250,63,0,0
Busan,Hot,1/13/2021 6:00,1610517616,2.2,1.891490749,-1.124556913,6.943861875,-2.5,1,4.5,8.5,9.5,0,3.6,250,62,0,0
Busan,Hot,1/13/2021 7:00,1610521216,2.2,1.919537044,-1.092583521,6.93884257,-2.5,1,4.5,8.5,9.5,0,2.9,250,62,0,0
Busan,Hot,1/13/2021 8:00,1610524816,2.2,1.945033677,-1.060455191,6.933853749,-1.5,1.5,5,8.5,9.5,0,1.7,250,61,0.02,0
Busan,Hot,1/13/2021 9:00,1610528416,4.3,2.159121524,-1.01801317,6.929083787,-0.5,2,5,8.5,9.5,0,1.9,200,53,0.35,0
Busan,Hot,1/13/2021 10:00,1610532016,5.9,2.499201386,-0.962754679,6.92465833,1,2.5,5,8.5,9.5,0,4.8,230,49,0.92,0
Busan,Hot,1/13/2021 11:00,1610535616,7.4,2.944728532,-0.893999214,6.920682376,2.5,3.5,5,8.5,9.5,0,4.8,250,47,1.46,0
Busan,Hot,1/13/2021 12:00,1610539216,9.1,3.504298666,-0.810486612,6.917269406,4,4,5,8.5,9.5,0,5.4,270,44,1.81,0
Busan,Hot,1/13/2021 13:00,1610542816,10.1,4.103907878,-0.71513143,6.914458855,6,5,5,8.5,9.5,0,5.8,250,41,2,0
Busan,Hot,1/13/2021 14:00,1610546416,10.7,4.703552616,-0.611415342,6.912250157,7.5,6,5,8.5,9.5,0,6,230,42,1.91,0
Busan,Hot,1/13/2021 15:00,1610550016,11.3,5.303229651,-0.501103342,6.910642744,8,6,5,8.5,9.5,0,6.9,250,41,1.58,0
Busan,Hot,1/13/2021 16:00,1610553616,11,5.821117865,-0.389557285,6.909554308,7.5,6,5,8.5,9.5,0,5.966666667,250,40,1.07,0
Busan,Hot,1/13/2021 17:00,1610557216,10.4,6.237379877,-0.280922816,6.908882805,6,5,5,8.5,9.5,0,5.033333333,250,43,0.43,0
Busan,Hot,1/13/2021 18:00,1610560816,9.9,6.570345343,-0.176742767,6.908544605,6,5,5,8.5,9.5,0,4.1,230,47,0.04,0
Busan,Hot,1/13/2021 19:00,1610564416,10.1,6.891223039,-0.074293521,6.908527301,6,5,5,8.5,9.5,0,4.8,250,51,0,0
Busan,Hot,1/13/2021 20:00,1610568016,10,7.173839126,0.026296667,6.908792348,6,5,5,8.5,9.5,0,5.5,250,52,0,0
Busan,Hot,1/13/2021 21:00,1610571616,9.8,7.412581024,0.12447846,6.909295633,5.5,5,5,8.5,9.5,0,6.2,250,53,0,0
Busan,Hot,1/13/2021 22:00,1610575216,9.5,7.602346385,0.219496781,6.909987992,4.5,4.5,5.5,8.5,9.5,0,6.9,250,52,0,0
Busan,Hot,1/13/2021 23:00,1610578816,9.1,7.738496714,0.310498441,6.910815673,4,4,5.5,8.5,9.5,0,6.25,250,55,0,0
Busan,Hot,1/14/2021 0:00,1610582416,8.3,7.789542467,0.395100756,6.911693522,3,3.5,5.5,8.5,9.5,0,5.6,250,60,0,0
Busan,Hot,1/14/2021 1:00,1610586016,7.8,7.790493152,0.473641007,6.912571443,2.5,3.5,5.5,8.5,9.5,0,4.6,250,58,0,0
Busan,Hot,1/14/2021 2:00,1610589616,7,7.718630138,0.544831027,6.913376697,2.5,3.5,5.5,8.5,9.5,0,0.9,250,60,0,0
Busan,Hot,1/14/2021 3:00,1610593216,6.6,7.616936489,0.610049695,6.914079554,2,3,5.5,8.5,9.5,0,2.9,250,63,0,0
Busan,Hot,1/14/2021 4:00,1610596816,6.1,7.479033172,0.669514137,6.914643943,1,2.5,5.5,8.5,9.5,0,1.3,290,63,0,0
Busan,Hot,1/14/2021 5:00,1610600416,5.7,7.317302884,0.723855374,6.9150462,2.5,3.5,5.5,8.5,9.5,0,2.1,320,62,0,0
Busan,Hot,1/14/2021 6:00,1610604016,5.9,7.188457167,0.776381455,6.915319338,2.5,3.5,5.5,8.5,9.5,0,2.1,270,60,0,0
Busan,Hot,1/14/2021 7:00,1610607616,5.2,7.007688334,0.824283568,6.915411614,2.5,3.5,5.5,8.5,9.5,0,0.8,110,64,0,0
Busan,Hot,1/14/2021 8:00,1610611216,5.5,6.870625758,0.871144596,6.915366873,2.5,3.5,5.5,8.5,9.5,0,2.6,290,62,0.02,0
Busan,Hot,1/14/2021 9:00,1610614816,6.9,6.873296143,0.924188943,6.915324844,3,3.5,5.5,8.5,9.5,0,2.4,320,56,0.4,0
Busan,Hot,1/14/2021 10:00,1610618416,9.8,7.13936013,0.99438818,6.915548656,4,4,5.5,8.5,9.5,0,1.2,270,46,1.07,0
Busan,Hot,1/14/2021 11:00,1610622016,12.6,7.635781937,1.086593801,6.91626817,5.5,5,5.5,8.5,9.5,0,1.5,160,37,1.41,0
Busan,Hot,1/14/2021 12:00,1610625616,13.8,8.196165397,1.195177803,6.917546788,6,5,5.5,8.5,9.5,0,2.1,180,35,1.96,0
Busan,Hot,1/14/2021 13:00,1610629216,14.2,8.741968543,1.313312567,6.919369387,7.5,6,6,8.5,9.5,0,2.5,90,35,2.14,0
Busan,Hot,1/14/2021 14:00,1610632816,13.4,9.165425948,1.43163021,6.9216132,10,7,6,8.5,9.5,0,3.3,110,31,2.05,0
Busan,Hot,1/14/2021 15:00,1610636416,13.4,9.550387225,1.549452655,6.924239348,11.5,8,6,8.5,9.5,0,2.4,90,43,1.7,0
Busan,Hot,1/14/2021 16:00,1610640016,13,9.863988387,1.664466477,6.92717616,10,7,6,8.5,9.5,0,2.8,90,39,1.16,0
Busan,Hot,1/14/2021 17:00,1610643616,11.2,9.985443988,1.768609624,6.930231373,9,6.5,6,8.5,9.5,0,3.2,70,43,0.51,0
Busan,Hot,1/14/2021 18:00,1610647216,9.6,9.950403625,1.858934896,6.933248528,7.5,6,6,8.5,9.5,0,2.5,70,50,0.05,0
Busan,Hot,1/14/2021 19:00,1610650816,8.9,9.854912387,1.938507136,6.936167273,6,5,6.5,8.5,9.5,0,1,360,53,0,0
Busan,Hot,1/14/2021 20:00,1610654416,7.8,9.66810217,2.006916625,6.938896479,6,5,6.5,8.5,9.5,0,1.3,50,58,0,0
Busan,Hot,1/14/2021 21:00,1610658016,7.5,9.471001973,2.067976191,6.941426055,5.5,5,6.5,8.5,9.5,0,1.4,50,57,0,0
Busan,Hot,1/14/2021 22:00,1610661616,7.1,9.255456339,2.123114707,6.943737773,4.5,4.5,6.5,8.5,9.5,0,1.3,70,59,0,0
Busan,Hot,1/14/2021 23:00,1610665216,6.7,9.023142126,2.173068851,6.9458151,5.5,5,6.5,8.5,9.5,0,0.6,50,61,0,0
Busan,Hot,1/15/2021 0:00,1610668816,7.2,8.857401933,2.222684423,6.947724777,5.5,5,6.5,8.5,9.5,0,0.5,230,63,0,0
Busan,Hot,1/15/2021 1:00,1610672416,7.4,8.724910848,2.272876862,6.949500188,5.5,5,6.5,8.5,9.5,0,0,0,63,0,0
Busan,Hot,1/15/2021 2:00,1610676016,7.8,8.640828044,2.3250866,6.951189826,5.5,5,6.5,8.5,9.5,0,1,20,68,0,0
Busan,Hot,1/15/2021 3:00,1610679616,7.4,8.528025494,2.376056339,6.952765087,5.5,5,6.5,8.5,9.5,0,1.5,20,70,0,0
Busan,Hot,1/15/2021 4:00,1610683216,7.2,8.407295904,2.425169792,6.954218165,5.5,5,6.5,8.5,9.5,0,1.5,20,75,0,0
Busan,Hot,1/15/2021 5:00,1610686816,7.9,8.361178094,2.476586502,6.955623719,5.5,5,6.5,8.5,9.5,0,0.6,20,77,0,0
Busan,Hot,1/15/2021 6:00,1610690416,8,8.328343722,2.52938395,6.956995068,4.5,4.5,6.5,8.5,9.5,0,0.4,0,79,0,0
Busan,Hot,1/15/2021 7:00,1610694016,8.4,8.334857929,2.584583757,6.958371554,4.5,4.5,6.5,8.5,9.5,0,1.1,250,82,0,0
Busan,Hot,1/15/2021 8:00,1610697616,9.1,8.404416299,2.644164929,6.959816154,5.5,5,6.5,8.5,9.5,0,2.3,230,76,0.01,0
Busan,Hot,1/15/2021 9:00,1610701216,11.2,8.658560272,2.716016179,6.961513201,6.5,5.5,6.5,8.5,9.5,0,3.7,250,69,0.3,0
Busan,Hot,1/15/2021 10:00,1610704816,13.3,9.080509338,2.803982063,6.96363008,9,6.5,6.5,8.5,9.5,0,3.8,230,65,0.8,0
Busan,Hot,1/15/2021 11:00,1610708416,13.7,9.500463035,2.901470214,6.966164379,11.5,8,6.5,8.5,9.5,0,4.5,250,62,1.48,0
Busan,Hot,1/15/2021 12:00,1610712016,14.5,9.954966395,3.007150139,6.969150195,13,8.5,7,8.5,9.5,0,4.9,270,57,1.68,0
Busan,Hot,1/15/2021 13:00,1610715616,13.9,10.31360581,3.113391933,6.97249131,13.5,9,7,8.5,9.5,0,5.7,250,59,0.99,0
Busan,Hot,1/15/2021 14:00,1610719216,15.7,10.80327801,3.228296821,6.97631827,14.5,9.5,7,8.5,9.5,0,4.8,250,56,1.53,0
Busan,Hot,1/15/2021 15:00,1610722816,15.2,11.20298001,3.344446287,6.980540709,16,10,7,8.5,9.5,0,5.8,250,56,1.34,0
Busan,Hot,1/15/2021 16:00,1610726416,14.8,11.52998183,3.458656684,6.985085605,14.5,9.5,7,8.5,9.5,0,5.1,250,52,0.78,0
Busan,Hot,1/15/2021 17:00,1610730016,14.6,11.80907439,3.57035165,6.989904775,13.5,9,7.5,8.5,9.5,0,4.4,250,54,0.31,0
Busan,Hot,1/15/2021 18:00,1610733616,13.9,11.99915854,3.67678306,6.994909024,13,8.5,7.5,8.5,9.5,0,3.7,230,55,0.03,0
Busan,Hot,1/15/2021 19:00,1610737216,13.8,12.1628714,3.779586812,7.000071824,13,8.5,7.5,8.5,9.5,0,5.6,230,58,0,0
Busan,Hot,1/15/2021 20:00,1610740816,13.5,12.28442854,3.878600616,7.005350901,12.5,8.5,7.5,8.5,9.5,0,5.9,230,63,0,0
Busan,Hot,1/15/2021 21:00,1610744416,13.1,12.3585714,3.973267843,7.010698774,11,7.5,7.5,8.5,9.5,0,5.8,250,64,0,0
Busan,Hot,1/15/2021 22:00,1610748016,12.5,12.37142855,4.062344352,7.016054148,11,7.5,7.5,8.5,9.5,0,5.5,250,68,0,0
Busan,Hot,1/15/2021 23:00,1610751616,12.3,12.36493504,4.147222107,7.021397686,11.5,8,7.5,8.5,9.5,0,5.5,270,69,0,0
Busan,Hot,1/16/2021 0:00,1610755216,12,12.33175913,4.228115936,7.026702742,11,7.5,8,8.5,9.5,0,6.8,270,71,0,0
Busan,Hot,1/16/2021 1:00,1610758816,11.6,12.26523557,4.304656862,7.031936042,11,7.5,8,8.5,9.5,0,5.6,270,67,0,0
Busan,Hot,1/16/2021 2:00,1610762416,10.6,12.11385052,4.373713474,7.037012879,10,7,8,8.5,9.5,0,2,110,57,0,0
Busan,Hot,1/16/2021 3:00,1610766016,10.2,11.93986411,4.436742918,7.041910833,9.5,7,8,8.5,9.5,0,3.6,290,51,0,0
Busan,Hot,1/16/2021 4:00,1610769616,8.6,11.6362401,4.488555797,7.046500572,9.5,7,8,8.5,9.5,0,3.7,230,56,0,0
Busan,Hot,1/16/2021 5:00,1610773216,7.1,11.22385464,4.527133679,7.050673753,9,6.5,8,8.5,9.5,0,3.2,140,56,0,0
Busan,Hot,1/16/2021 6:00,1610776816,6.1,10.75804967,4.554018107,7.054377425,8,6,8,8.5,9.5,0,3.3,160,43,0,0
Busan,Hot,1/16/2021 7:00,1610780416,5.3,10.26186334,4.571020209,7.057581707,7.5,6,8,8.5,9.5,0,2.6,360,36,0,0
Busan,Hot,1/16/2021 8:00,1610784016,4.8,9.765330305,4.580570655,7.06028675,7.5,6,8,8.5,9.5,0,3.1,270,34,0.03,0
Busan,Hot,1/16/2021 9:00,1610787616,5.5,9.377573005,4.589850229,7.062601722,8,6,8,8.5,9.5,0,1.9,160,34,0.43,0
Busan,Hot,1/16/2021 10:00,1610791216,6.2,9.088702731,4.602415116,7.064625799,9,6.5,8,8.5,9.5,0,3.2,320,35,1.11,0
Busan,Hot,1/16/2021 11:00,1610794817,7.2,8.917002483,4.621494688,7.066476325,9.5,7,8,8.5,9.5,0,2.8,320,33,1.64,0
Busan,Hot,1/16/2021 12:00,1610798417,8,8.833638621,4.647665295,7.068241722,10,7,8,8.5,9.5,0,2,320,37,2.01,0
Busan,Hot,1/16/2021 13:00,1610802017,9,8.848762383,4.682167252,7.070020464,11,7.5,8,8.5,9.5,0,2.2,340,30,2.15,0
Busan,Hot,1/16/2021 14:00,1610805617,8.5,8.817056712,4.718147591,7.071765755,12.5,8.5,8,8.5,9.5,0,3.1,290,28,2.07,0
Busan,Hot,1/16/2021 15:00,1610809217,8.1,8.751869738,4.752701483,7.07344418,13,8.5,8,8.5,9.5,0,4.6,270,20,1.76,0
Busan,Hot,1/16/2021 16:00,1610812817,8.1,8.692608853,4.786378156,7.075061727,11,7.5,8.5,8.5,9.5,0,4.1,320,19,1.22,0
Busan,Hot,1/16/2021 17:00,1610816417,6.7,8.511462593,4.812523151,7.076496693,9,6.5,8.5,8.5,9.5,0,3.7,290,22,0.52,0
Busan,Hot,1/16/2021 18:00,1610820017,5.4,8.228602358,4.828374519,7.077647648,8,6,8.5,8.5,9.5,0,1.7,270,24,0.04,0
Busan,Hot,1/16/2021 19:00,1610823617,4.7,7.907820325,4.835586214,7.078476991,6.5,5.5,8.5,8.5,9.5,0,2.8,290,29,0,0
Busan,Hot,1/16/2021 20:00,1610827217,3.6,7.516200295,4.833039596,7.078914277,6,5,8.5,8.5,9.5,0,2.8,290,28,0,0
Busan,Hot,1/16/2021 21:00,1610830817,2.3,7.042000269,4.819239094,7.0788774,5.5,5,8.5,8.5,9.5,0,4.6,320,30,0,0
Busan,Hot,1/16/2021 22:00,1610834417,1.4,6.529091153,4.795480237,7.078328163,4.5,4.5,8.5,8.5,9.5,0,3.6,340,32,0,0
Busan,Hot,1/16/2021 23:00,1610838017,0.7,5.999173776,4.763443771,7.077250087,4.5,4.5,8.5,8.5,9.5,0,2.2,110,35,0,0
Busan,Hot,1/17/2021 0:00,1610841617,0.1,5.462885251,4.724497779,7.075637335,4,4,8.5,8.5,9.5,0,3,140,38,0,0
Busan,Hot,1/17/2021 1:00,1610845217,-0.8,4.893532046,4.677868587,7.073457409,4,4,8,8.5,9.5,0,5.9,340,42,0,0
Busan,Hot,1/17/2021 2:00,1610848817,-1,4.357756405,4.626676568,7.070744421,3,3.5,8,8.5,9.5,0,3.7,110,40,0,0
Busan,Hot,1/17/2021 3:00,1610852417,-1.5,3.825233096,4.571003902,7.067502152,3,3.5,8,8.5,9.5,0,4.1,340,38,0,0
Busan,Hot,1/17/2021 4:00,1610856017,-2,3.295666451,4.510913454,7.063734085,2.5,3.5,8,8.5,9.5,0,4.8,250,40,0,0
Busan,Hot,1/17/2021 5:00,1610859617,-2.3,2.786969501,4.447448314,7.059461593,2,3,8,8.5,9.5,0,4.7,90,40,0,0
Busan,Hot,1/17/2021 6:00,1610863217,-2.6,2.297245001,4.38114157,7.054704133,1,2.5,8,8.5,9.5,0,3.3,140,40,0,0
Busan,Hot,1/17/2021 7:00,1610866817,-3,1.815677273,4.311776144,7.04947034,0.5,2.5,8,8.5,9.5,0,3.8,290,34,0,0
Busan,Hot,1/17/2021 8:00,1610870417,-3.3,1.350615703,4.239754765,7.043777179,1,2.5,8,8.5,9.5,0,4,110,34,0.01,0
Busan,Hot,1/17/2021 9:00,1610874017,-2.2,1.027832457,4.172220642,7.037767244,1,2.5,8,8.5,9.5,0,3.5,90,37,0.47,0
Busan,Hot,1/17/2021 10:00,1610877617,-0.5,0.888938598,4.115658103,7.031624558,1,2.5,8,8.5,9.5,0,2.8,140,32,1.18,0
Busan,Hot,1/17/2021 11:00,1610881217,0.7,0.871762361,4.070747648,7.02547085,2,3,7.5,8.5,9.5,0,3,200,26,1.79,0
Busan,Hot,1/17/2021 12:00,1610884817,0.8,0.86523851,4.032322929,7.019316771,2,3,7.5,8.5,9.5,0,3.8,250,21,2.2,0
Busan,Hot,1/17/2021 13:00,1610888417,3,1.059307737,4.008190281,7.013362716,2.5,3.5,7.5,8.5,9.5,0,3.1,70,15,2.37,0
Busan,Hot,1/17/2021 14:00,1610892017,2.5,1.190279761,3.988777138,7.007545451,5.5,5,7.5,8.5,9.5,0,4.4,270,15,2.28,0
Busan,Hot,1/17/2021 15:00,1610895617,3.1,1.363890691,3.974766784,7.001907434,6,5,7.5,8.5,9.5,0,3.1,290,14,1.95,0
Busan,Hot,1/17/2021 16:00,1610899217,2.7,1.485355174,3.961520238,6.996396393,4.5,4.5,7.5,8.5,9.5,0,2.6,290,16,1.39,0
Busan,Hot,1/17/2021 17:00,1610902817,2.3,1.559413795,3.946737195,6.990964842,3,3.5,7.5,8.5,9.5,0,2.6,290,17,0.7,0
Busan,Hot,1/17/2021 18:00,1610906417,0.1,1.426739813,3.920375603,6.985406175,2.5,3.5,7.5,8.5,9.5,0,2.4,320,20,0.07,0
Busan,Hot,1/17/2021 19:00,1610910017,-0.8,1.224308921,3.883957114,6.979650833,2,3,7.5,8.5,9.5,0,0.8,320,21,0,0
Busan,Hot,1/17/2021 20:00,1610913617,-0.9,1.031189928,3.842245203,6.973708315,1,2.5,7.5,8.5,9.5,0,1.5,290,21,0,0
Busan,Hot,1/17/2021 21:00,1610917217,-0.9,0.855627208,3.79811928,6.967596346,0.5,2.5,7.5,8.5,9,0,1.8,320,22,0,0
Busan,Hot,1/17/2021 22:00,1610920817,-0.8,0.705115643,3.753511798,6.961340121,0.5,2.5,7.5,8.5,9,0,1.9,290,30,0,0
Busan,Hot,1/17/2021 23:00,1610924417,-1.4,0.513741494,3.705916451,6.954898964,-0.5,2,7.5,8.5,9,0,1.1,290,34,0,0
Busan,Hot,1/18/2021 0:00,1610928017,-1.1,0.367037722,3.658562732,6.948317684,-0.5,2,7.5,8.5,9,0,2.7,230,37,0,0
Busan,Hot,1/18/2021 1:00,1610931617,-1.2,0.224579747,3.611068007,6.941600663,-0.5,2,7.5,8.5,9,0,2.9,250,36,0,0
Busan,Hot,1/18/2021 2:00,1610935217,-1.4,0.076890679,3.562748499,6.934742811,-0.5,2,7.5,8.5,9,0,2.4,160,40,0,0
Busan,Hot,1/18/2021 3:00,1610938817,-2.2,-0.130099383,3.510299493,6.927685027,-1,1.5,7,8.5,9,0,2.2,110,44,0,0
Busan,Hot,1/18/2021 4:00,1610942417,-1.9,-0.290999439,3.457550977,6.920473554,-1,1.5,7,8.5,9,0,3.5,250,45,0,0
Busan,Hot,1/18/2021 5:00,1610946017,-2.1,-0.455454035,3.403925222,6.913104994,-1,1.5,7,8.5,9,0,3.1,320,48,0,0
Busan,Hot,1/18/2021 6:00,1610949617,-1.8,-0.577685487,3.351615813,6.905621687,-1.5,1.5,7,8.5,9,0,2.8,250,49,0,0
Busan,Hot,1/18/2021 7:00,1610953217,-2,-0.706986806,3.299226918,6.898016684,-0.5,2,7,8.5,9,0,3,270,52,0,0
Busan,Hot,1/18/2021 8:00,1610956817,-1,-0.733624369,3.25200852,6.890392667,0.5,2.5,7,8.5,9,0,4.2,270,58,0.02,0
Busan,Hot,1/18/2021 9:00,1610960417,0,-0.666931245,3.212534023,6.882842893,1,2.5,7,8.5,9,0,3.4,270,62,0.37,0
Busan,Hot,1/18/2021 10:00,1610964017,2,-0.42448295,3.186989549,6.875542867,2.5,3.5,7,8.5,9,0,5,250,64,0.89,0
Busan,Hot,1/18/2021 11:00,1610967617,2.9,-0.122257227,3.17292303,6.868552058,3,3.5,7,8.5,9,0,5.9,230,62,1.37,0
Busan,Hot,1/18/2021 12:00,1610971217,3.9,0.243402521,3.169558797,6.861933527,4.5,4.5,7,8.5,9,0,5.85,230,61,1.83,0
Busan,Hot,1/18/2021 13:00,1610974817,5.7,0.739456837,3.180420272,6.855817166,4.5,4.5,7,8.5,9,0,5.8,250,57,1.86,0
Busan,Hot,1/18/2021 14:00,1610978417,4.7,1.099506216,3.193319912,6.850066606,4.5,4.5,7,8.5,9,0,4.7,270,53,0.93,0
Busan,Hot,1/18/2021 15:00,1610982017,2.9,1.263187469,3.198253794,6.844485308,5.5,5,7,8.5,9,0,2.6,270,75,0.28,0
Busan,Hot,1/18/2021 16:00,1610985617,4.5,1.557443153,3.207140597,6.839203548,5.5,5,7,8.5,9,0,4.9,230,62,0.76,0
